0.714286,0.714286,0.333333,0.714286,6,6,7,7,7,3,18,*,6,6,7,7,7,27,8,2857143
0,0,0.142857,0,4,3,4,5,5,6,24,*,6,6,6,7,7,7,27,2902671
0.857143,0.857143,1,0.857143,4,4,4,5,5,6,6,*,4,4,4,5,6,6,6,2961386
0.142857,0.142857,0.666667,0,20,3,6,4,3,18,4,*,24,6,3,20,4,4,3,3026543
0.714286,0.714286,0.75,0.571429,5,5,6,24,24,24,24,*,5,6,24,24,24,24,27,3027880
0.857143,0.857143,0.666667,0.857143,4,5,6,6,6,7,18,*,4,5,6,6,6,7,3,3076883
0,0,0,0,4,3,20,20,20,21,21,*,5,28,6,6,7,7,7,3115575
0.142857,0.142857,0.142857,0.142857,5,20,20,20,21,21,8,*,5,24,6,6,6,7,7,3119614
0.714286,0.714286,1,0.571429,4,4,4,5,6,6,6,*,4,4,5,6,6,6,4,3143683
0.428571,0.428571,1,0.285714,5,6,6,6,5,4,7,*,4,5,5,6,6,7,7,3168727
0.428571,0.428571,0.428571,0.428571,21,4,4,14,18,3,4,*,21,21,5,4,24,3,4,3178568
0.285714,0.285714,0.428571,0.285714,4,4,3,18,20,5,6,*,4,4,5,6,6,6,7,3286102
0,0,0,0,3,20,20,20,21,21,13,*,5,24,6,6,6,7,7,3289530
0.714286,0.714286,1,0.571429,4,4,4,5,6,6,6,*,4,4,5,6,6,6,4,3298841
0,0,0.25,0,4,3,18,20,5,6,6,*,5,6,24,24,24,24,27,3301142
0.714286,0.714286,1,0.571429,4,4,4,5,6,6,6,*,4,4,5,6,6,6,4,3372409
0.428571,0.428571,0.8,0.142857,5,6,6,6,4,7,20,*,4,4,5,6,6,6,7,3401947
0.142857,0.142857,0.5,0,5,6,6,6,7,7,7,*,4,4,4,5,6,6,6,3407887
1,1,1,1,4,4,5,6,6,6,4,*,4,4,5,6,6,6,4,3443689
1,1,1,1,4,4,5,6,6,6,4,*,4,4,5,6,6,6,4,3456494
0.571429,0.571429,0.285714,0.571429,22,4,4,4,17,18,22,*,21,4,4,4,3,18,14,3457575
0.142857,0.142857,0.125,0.142857,6,6,3,18,20,14,6,*,6,24,24,24,4,24,27,3460499
0.714286,0.714286,1,0.571429,4,4,4,5,6,6,6,*,4,4,5,6,6,6,4,3469330
0.285714,0.285714,0.125,0.285714,4,4,3,18,20,14,4,*,4,4,4,5,28,24,24,3479896
0.428571,0.428571,0.333333,0.428571,4,5,5,24,24,24,18,*,4,5,5,6,6,7,7,3494154
0.142857,0.142857,0.333333,0,5,5,6,6,7,7,7,*,18,20,14,5,5,6,6,3537750
0.571429,0.571429,1,0.428571,4,4,4,5,5,6,6,*,4,4,5,6,6,6,4,3542272
0.428571,0.428571,0.285714,0.428571,5,6,6,7,37,36,7,*,28,6,6,7,7,7,27,3566460
