0.75,0.75,0.8,0.5,7,7,7,27,8,8,8,9,*,7,7,27,8,8,8,9,11,2838476
0,0,0.125,0,20,22,20,20,20,21,21,21,*,7,27,8,8,8,3,18,20,2847603
0.375,0.375,0.5,0.25,24,27,4,22,20,3,20,20,*,24,24,27,4,4,18,20,14,3087387
1,1,1,1,6,6,7,7,7,7,27,8,*,6,6,7,7,7,7,27,8,3143683
0.75,0.75,0.8,0.625,6,7,7,7,7,27,8,8,*,6,4,7,7,7,7,27,8,3167203
1,1,1,1,6,6,7,7,7,7,27,8,*,6,6,7,7,7,7,27,8,3188265
1,1,1,1,24,27,4,4,4,5,6,6,*,24,27,4,4,4,5,6,6,3326569
1,1,1,1,6,6,7,7,7,7,27,8,*,6,6,7,7,7,7,27,8,3372409
0.375,0.375,0.142857,0.375,24,24,24,24,4,17,18,20,*,24,24,24,10,24,24,5,5,3376725
0.125,0.125,0.428571,0.125,14,4,5,6,6,6,7,7,*,14,24,3,24,4,5,5,24,3378302
0.125,0.125,0.285714,0.125,7,7,7,27,8,8,8,9,*,7,3,18,20,7,7,7,27,3407887
0.75,0.75,0.833333,0.25,3,18,20,7,7,7,27,8,*,7,3,18,20,7,7,7,27,3452185
0.75,0.75,1,0.75,6,6,7,7,37,7,27,8,*,6,6,7,37,7,7,27,8,3620200
0.75,0.75,1,0.75,6,6,7,7,37,7,27,8,*,6,6,7,37,7,7,27,8,3628077
0.125,0.125,0.428571,0.125,4,22,20,37,7,7,7,27,*,7,20,20,20,21,20,22,21,3692431
0.5,0.5,0.428571,0.375,22,20,4,4,4,5,28,24,*,20,4,4,4,5,5,6,6,3741124
0.125,0.125,0.625,0.125,27,4,4,36,17,3,22,5,*,6,22,3,3,17,36,4,4,3747637
0.75,0.75,0.714286,0.25,7,7,22,20,37,7,27,8,*,7,7,4,22,20,37,7,27,3853149
0,0,0.222222,0,7,37,3,22,20,27,8,8,*,27,8,8,8,9,11,11,11,3959188
1,1,1,1,6,6,7,7,7,27,8,8,*,6,6,7,7,7,27,8,8,4108657
0.75,0.75,0.8,0.5,6,6,7,7,7,27,8,8,*,5,6,6,7,7,7,27,8,4179549
1,1,1,1,6,6,7,7,7,27,8,8,*,6,6,7,7,7,27,8,8,4195381
0.75,0.75,0.8,0.5,7,7,27,8,8,8,9,31,*,7,7,7,27,8,8,8,9,4257337
0.125,0.125,0.285714,0.125,26,24,25,25,16,27,25,26,*,24,24,24,24,25,5,5,6,4305354
0.75,0.75,0.833333,0.375,7,27,8,8,8,9,31,11,*,7,7,27,8,8,8,9,31,4308848
1,1,1,1,28,6,6,7,7,7,27,8,*,28,6,6,7,7,7,27,8,4317771
0.5,0.5,0.5,0.5,7,7,27,27,28,8,8,8,*,7,7,27,8,8,8,9,31,4343199
1,1,1,1,7,7,27,8,8,8,9,31,*,7,7,27,8,8,8,9,31,4393000
0.75,0.75,0.8,0.5,7,7,27,8,8,8,9,31,*,7,7,7,27,8,8,8,9,4495310
0.375,0.375,0.6,0.25,24,24,5,5,6,28,6,6,*,24,11,24,24,5,5,6,24,4557918
0.25,0.25,0.4,0.25,5,5,28,24,24,24,3,3,*,24,24,24,10,24,24,5,5,4607510
0.5,0.5,1,0.5,7,7,27,8,9,31,8,8,*,7,7,27,8,8,8,9,31,4621666
0.5,0.5,0.5,0.5,7,7,27,27,28,8,8,8,*,7,7,27,8,8,8,9,31,4648847
0.75,0.75,0.833333,0.375,7,27,8,8,8,9,31,11,*,7,7,27,8,8,8,9,31,4695582
0.75,0.75,1,0.5,24,24,5,5,6,24,6,6,*,24,24,24,5,5,6,24,6,4818343
0.75,0.75,0.8,0.5,7,7,7,27,8,8,8,9,*,7,7,27,8,8,8,9,31,4824215
0.75,0.75,0.8,0.5,7,7,7,27,8,8,8,9,*,7,7,27,8,8,8,9,31,4833387
0.75,0.75,0.8,0.5,7,7,7,27,8,8,8,9,*,7,7,27,8,8,8,9,31,4864598
0.75,0.75,0.6,0.75,7,7,7,27,8,8,3,3,*,7,7,7,27,8,8,8,9,5020239
0.75,0.75,0.6,0.75,6,6,3,6,7,7,7,27,*,24,6,6,6,7,7,7,27,5038333
1,1,1,1,6,6,6,7,7,7,27,8,*,6,6,6,7,7,7,27,8,5042955
1,1,1,1,6,7,7,7,27,8,8,8,*,6,7,7,7,27,8,8,8,5063668
0.75,0.75,1,0.625,6,6,7,7,7,27,8,8,*,6,7,7,7,27,8,8,8,5069099
1,1,1,1,7,7,7,27,8,8,8,9,*,7,7,7,27,8,8,8,9,5084537
0.75,0.75,0.6,0.75,7,7,7,27,8,8,3,8,*,7,7,7,27,8,8,8,9,5097876
0.75,0.75,0.6,0.5,6,7,7,7,27,8,8,8,*,7,7,7,27,8,8,8,9,5100952
0.5,0.5,0.714286,0.25,21,22,22,3,4,4,5,24,*,22,21,22,4,4,5,24,6,5141282
0.25,0.25,0.333333,0.25,6,7,20,20,20,20,21,21,*,6,7,7,7,27,8,8,8,5146211
1,1,1,1,7,7,7,27,8,8,8,9,*,7,7,7,27,8,8,8,9,5264858
0,0,0.166667,0,20,20,20,21,21,24,24,24,*,24,24,24,24,25,5,5,6,5377651
0.75,0.75,0.8,0.5,7,7,27,8,8,8,9,31,*,7,7,7,27,8,8,8,9,5838789
1,1,1,1,24,24,24,24,25,5,5,6,*,24,24,24,24,25,5,5,6,5874335
1,1,1,1,7,7,7,27,8,8,8,9,*,7,7,7,27,8,8,8,9,5902127
0.75,0.75,0.8,0.5,7,7,27,8,8,8,9,31,*,7,7,7,27,8,8,8,9,5954716
1,1,1,1,7,7,7,27,8,8,8,9,*,7,7,7,27,8,8,8,9,6008161
1,1,1,1,7,7,27,8,8,8,9,31,*,7,7,27,8,8,8,9,31,6009005
0.75,0.75,1,0.5,24,24,24,25,5,5,6,24,*,24,24,24,24,25,5,5,6,6009653
0.5,0.5,0.75,0.5,24,24,24,25,6,24,6,6,*,24,24,24,24,25,5,5,6,6038724
1,1,1,1,8,8,8,9,31,35,11,11,*,8,8,8,9,31,35,11,11,6230596
0.75,0.75,0.666667,0.75,8,8,8,9,31,35,36,36,*,8,8,8,9,31,35,11,11,6241110
0.125,0.125,0.428571,0.125,25,6,24,6,6,7,27,8,*,24,24,24,24,25,5,5,6,6296900
0.5,0.5,0.428571,0.5,7,27,8,8,20,20,20,20,*,7,27,8,8,8,9,31,35,6434820
0.5,0.5,0.428571,0.5,8,8,8,34,11,13,9,11,*,8,8,8,9,31,35,11,11,6504010
1,1,1,1,7,27,8,8,8,9,31,35,*,7,27,8,8,8,9,31,35,6718840
1,1,1,1,7,27,8,8,8,9,31,35,*,7,27,8,8,8,9,31,35,6745647
1,1,1,1,7,27,8,8,8,9,31,35,*,7,27,8,8,8,9,31,35,6824316
0.5,0.5,0.6,0.25,24,11,11,24,24,24,25,5,*,24,24,24,24,25,5,5,6,6903505
0.375,0.375,1,0.375,26,26,26,25,26,25,25,26,*,25,25,26,26,26,26,26,26,6969255
1,1,1,1,7,7,7,27,8,8,8,9,*,7,7,7,27,8,8,8,9,6975241
0.125,0.125,0.125,0.125,31,31,32,32,7,33,32,7,*,31,35,11,11,12,12,12,4,7097330
0.75,0.75,0.833333,0.625,9,31,35,11,11,11,7,6,*,9,31,35,11,11,7,11,7,7163104
0.125,0.125,0.285714,0.125,31,35,11,11,13,13,7,13,*,31,31,32,32,8,32,32,7,7487928
0.25,0.25,0.285714,0.25,31,35,11,11,12,13,13,11,*,31,31,32,32,34,34,11,11,7519487
1,1,1,1,31,35,11,11,12,12,12,13,*,31,35,11,11,12,12,12,13,7586443
0.25,0.25,0.285714,0.25,35,11,11,4,7,6,7,4,*,11,11,12,13,13,6,13,13,7675576
0.5,0.5,0.75,0.5,11,11,12,12,12,13,13,11,*,11,11,12,13,13,6,13,13,7716906
0.75,0.75,1,0.625,24,24,24,25,6,24,6,6,*,24,24,25,6,24,24,6,6,7760025
0.75,0.75,0.8,0.625,24,25,6,24,6,6,7,27,*,24,25,6,24,24,6,6,7,7816439
0.75,0.75,0.666667,0.75,31,35,11,11,12,13,13,11,*,31,35,11,11,12,8,11,11,8171660
0.25,0.25,0.4,0.25,24,24,25,24,20,20,20,17,*,24,24,24,25,6,24,6,6,8275156
0.5,0.5,0.428571,0.5,31,35,11,11,11,11,8,7,*,31,35,11,11,12,12,12,13,8320951
0.125,0.125,0.571429,0.125,13,11,13,8,13,7,13,2,*,11,2,12,8,7,3,11,11,8411995
0.375,0.375,1,0.125,24,25,6,24,25,25,24,25,*,24,24,25,6,24,24,6,6,8476182
