0,0,0,0,18,*,24,2802160
1,1,1,1,7,*,7,2831567
1,1,1,1,7,*,7,2846764
1,1,1,1,7,*,7,2868276
1,1,1,1,6,*,6,2875758
0,0,0,0,20,*,4,2946363
1,1,1,1,6,*,6,2961386
1,1,1,1,6,*,6,2984277
1,1,1,1,3,*,3,2985791
0,0,0,0,24,*,7,3006903
1,1,1,1,24,*,24,3022008
1,1,1,1,24,*,24,3027880
1,1,1,1,7,*,7,3076883
0,0,0,0,3,*,4,3097714
0,0,0,0,24,*,19,3100699
0,0,0,0,24,*,6,3103213
1,1,1,1,21,*,21,3119614
1,1,1,1,6,*,6,3142055
1,1,1,1,6,*,6,3148308
1,1,1,1,4,*,4,3151204
0,0,0,0,7,*,6,3153211
1,1,1,1,6,*,6,3169326
1,1,1,1,21,*,21,3174008
0,0,0,0,4,*,3,3179947
1,1,1,1,6,*,6,3188265
0,0,0,0,5,*,6,3197502
0,0,0,0,5,*,14,3225456
1,1,1,1,7,*,7,3257848
0,0,0,0,5,*,6,3286102
1,1,1,1,6,*,6,3330161
1,1,1,1,6,*,6,3372409
1,1,1,1,6,*,6,3458528
0,0,0,0,4,*,21,3462821
1,1,1,1,6,*,6,3469330
1,1,1,1,24,*,24,3499242
0,0,0,0,36,*,7,3566460
1,1,1,1,4,*,4,3594775
1,1,1,1,20,*,20,3606967
1,1,1,1,6,*,6,3628077
1,1,1,1,7,*,7,3637906
1,1,1,1,7,*,7,3683339
1,1,1,1,6,*,6,3684042
1,1,1,1,4,*,4,3693886
0,0,0,0,27,*,24,3747637
1,1,1,1,6,*,6,3748812
1,1,1,1,6,*,6,3754056
0,0,0,0,5,*,6,3852444
1,1,1,1,24,*,24,3877877
1,1,1,1,4,*,4,3888328
0,0,0,0,28,*,18,3983056
1,1,1,1,6,*,6,4022302
1,1,1,1,7,*,7,4023204
1,1,1,1,6,*,6,4053702
0,0,0,0,3,*,7,4062624
0,0,0,0,27,*,7,4088369
0,0,0,0,3,*,18,4182708
1,1,1,1,6,*,6,4195381
1,1,1,1,7,*,7,4235729
1,1,1,1,7,*,7,4239070
0,0,0,0,24,*,7,4290084
0,0,0,0,26,*,7,4305354
1,1,1,1,7,*,7,4320126
1,1,1,1,7,*,7,4336913
1,1,1,1,7,*,7,4393000
1,1,1,1,7,*,7,4482675
0,0,0,0,27,*,7,4493747
1,1,1,1,7,*,7,4495310
0,0,0,0,5,*,24,4506906
1,1,1,1,7,*,7,4518489
1,1,1,1,7,*,7,4569458
1,1,1,1,7,*,7,4571002
1,1,1,1,7,*,7,4606518
1,1,1,1,7,*,7,4612442
1,1,1,1,7,*,7,4641166
0,0,0,0,18,*,7,4653530
1,1,1,1,7,*,7,4691712
1,1,1,1,7,*,7,4695582
0,0,0,0,28,*,24,4747525
1,1,1,1,7,*,7,4775758
1,1,1,1,7,*,7,4785864
1,1,1,1,7,*,7,4811353
1,1,1,1,7,*,7,4833387
1,1,1,1,7,*,7,4884917
0,0,0,0,5,*,24,4902429
1,1,1,1,7,*,7,4913143
1,1,1,1,7,*,7,4945924
0,0,0,0,24,*,7,4971943
1,1,1,1,24,*,24,5016502
0,0,0,0,4,*,5,5028918
0,0,0,0,6,*,7,5086175
1,1,1,1,7,*,7,5096732
0,0,0,0,6,*,7,5100952
1,1,1,1,24,*,24,5133260
0,0,0,0,24,*,7,5186287
0,0,0,0,16,*,6,5246759
1,1,1,1,7,*,7,5262289
0,0,0,0,19,*,16,5266341
1,1,1,1,7,*,7,5273430
0,0,0,0,22,*,21,5275397
1,1,1,1,7,*,7,5295312
1,1,1,1,7,*,7,5318961
1,1,1,1,7,*,7,5320594
0,0,0,0,20,*,7,5377651
1,1,1,1,7,*,7,5805909
1,1,1,1,7,*,7,5817005
0,0,0,0,6,*,38,5875084
0,0,0,0,9,*,7,5984121
1,1,1,1,7,*,7,6009005
1,1,1,1,7,*,7,6168136
0,0,0,0,22,*,24,6196796
0,0,0,0,27,*,7,6234315
0,0,0,0,8,*,7,6241110
1,1,1,1,24,*,24,6250994
1,1,1,1,24,*,24,6270958
1,1,1,1,21,*,21,6297689
0,0,0,0,17,*,21,6316725
1,1,1,1,24,*,24,6364598
1,1,1,1,21,*,21,6371605
1,1,1,1,7,*,7,6441282
1,1,1,1,7,*,7,6526551
0,0,0,0,6,*,7,6705233
1,1,1,1,6,*,6,6853077
1,1,1,1,7,*,7,6888280
1,1,1,1,6,*,6,6943694
1,1,1,1,24,*,24,6974458
1,1,1,1,7,*,7,6975241
0,0,0,0,24,*,25,7062666
0,0,0,0,31,*,7,7073603
0,0,0,0,9,*,7,7119352
0,0,0,0,21,*,24,7209451
1,1,1,1,31,*,31,7435956
1,1,1,1,31,*,31,7519487
0,0,0,0,35,*,31,7675576
0,0,0,0,8,*,31,7796069
1,1,1,1,24,*,24,7816439
1,1,1,1,24,*,24,7874918
1,1,1,1,31,*,31,7882529
0,0,0,0,9,*,31,7945125
0,0,0,0,11,*,31,7987079
0,0,0,0,20,*,31,8238071
1,1,1,1,24,*,24,8273820
1,1,1,1,31,*,31,8420841
1,1,1,1,24,*,24,8543085
1,1,1,1,31,*,31,8584650
1,1,1,1,31,*,31,8644527
