0.125,0.125,0.285714,0.125,3,3,4,4,3,4,20,20,*,2,2,36,17,3,3,4,18,2794023
0.5,0.5,0.666667,0.25,16,17,3,3,18,4,4,4,*,2,16,17,3,3,3,4,3,2825088
0.75,0.75,0.4,0.75,3,3,4,4,20,22,4,4,*,3,3,4,4,5,4,4,4,2832460
0.75,0.75,0.5,0.75,3,3,4,4,3,4,4,18,*,3,3,4,4,5,4,4,4,2840219
1,1,1,1,3,3,4,4,5,4,4,4,*,3,3,4,4,5,4,4,4,2847603
0.75,0.75,0.75,0.75,2,3,3,4,4,4,4,4,*,2,3,3,20,4,4,4,3,2854000
0.375,0.375,0.428571,0.375,2,5,5,4,3,3,3,24,*,2,16,17,3,3,3,4,3,2887943
0.25,0.25,0.428571,0.25,4,6,3,2,3,3,20,4,*,2,16,17,3,3,3,4,3,2890437
0.5,0.5,0.5,0.5,2,3,5,5,3,3,4,4,*,2,16,17,3,3,3,4,3,2902319
0.5,0.5,0.428571,0.5,2,3,5,3,3,4,4,24,*,2,16,17,3,3,3,4,3,2902671
0.25,0.25,0.285714,0.25,2,3,18,18,18,3,3,20,*,2,16,17,3,3,3,4,3,2929114
0.5,0.5,0.428571,0.5,2,4,5,3,3,3,20,4,*,2,16,17,3,3,3,4,3,2937457
0.125,0.125,0.5,0.125,5,3,22,20,2,2,3,3,*,20,3,2,3,3,4,4,4,2938665
0.25,0.25,0.333333,0.25,2,3,22,11,4,3,5,13,*,2,16,17,3,3,3,4,3,2959723
0.25,0.25,0.25,0.25,2,3,5,2,3,3,18,20,*,2,2,3,3,11,3,14,4,2961386
0.25,0.25,0.285714,0.25,19,19,19,3,2,3,3,20,*,2,16,17,3,3,3,4,3,2970345
0.5,0.5,0.6,0.25,2,3,3,3,4,4,3,4,*,2,16,17,3,3,3,4,3,2984277
0.125,0.125,0.25,0.125,22,5,3,20,2,3,3,20,*,2,16,17,3,3,3,4,3,2985791
0.25,0.25,0.285714,0.25,2,3,19,19,3,19,3,20,*,2,16,17,3,3,3,4,3,3006624
0.125,0.125,0.375,0.125,13,4,3,11,2,3,3,14,*,2,16,17,3,3,3,4,3,3084709
0.375,0.375,0.5,0.375,2,3,17,18,18,18,3,3,*,2,16,17,3,3,3,4,3,3087612
0.375,0.375,0.428571,0.375,2,3,3,20,22,3,4,4,*,2,16,17,3,3,3,4,3,3107031
0.125,0.125,0.285714,0.125,2,19,19,15,19,2,3,3,*,2,2,16,17,3,3,4,4,3149735
