0.25,0.25,0.25,0.125,4,24,4,4,4,5,5,6,*,14,20,18,3,4,4,4,5,2802160
1,1,1,1,4,4,4,5,5,6,6,7,*,4,4,4,5,5,6,6,7,2830183
0.25,0.25,0.666667,0.25,4,4,5,18,20,4,5,5,*,14,20,18,3,4,4,4,5,2838476
0.25,0.25,0.571429,0.25,4,4,18,20,4,5,5,6,*,14,20,18,3,4,4,4,5,2840219
0.375,0.375,0.333333,0.25,4,4,3,4,18,5,5,4,*,4,4,4,5,5,6,6,7,2847199
1,1,1,1,4,4,4,5,5,6,6,7,*,4,4,4,5,5,6,6,7,2857143
0.25,0.25,0.333333,0.25,3,4,4,24,4,4,24,3,*,14,20,18,3,4,4,4,4,2874224
0.75,0.75,0.666667,0.75,4,20,18,3,4,4,4,5,*,14,20,18,3,4,4,4,4,2875758
0.25,0.25,0.375,0.25,4,5,11,4,4,3,18,20,*,3,4,3,4,4,5,24,6,2891719
0.25,0.25,0.571429,0.25,5,4,22,20,4,4,3,20,*,14,20,18,3,4,4,4,5,2917203
0.5,0.5,1,0.5,18,3,4,4,4,4,5,5,*,4,4,4,3,18,4,5,5,2952306
0.25,0.25,0.166667,0.25,3,3,4,4,4,5,5,6,*,3,3,20,20,20,21,21,21,2976919
0.375,0.375,0.5,0.375,4,4,4,5,4,5,3,18,*,3,4,3,4,4,5,24,6,2998479
0.25,0.25,0.428571,0.125,3,4,4,4,4,5,5,6,*,14,20,18,3,4,4,4,5,3027880
0.375,0.375,0.428571,0.375,3,4,4,3,4,4,5,6,*,14,20,18,3,4,4,4,5,3107031
0.5,0.5,0.5,0.5,3,4,4,4,4,5,6,24,*,3,4,4,4,5,3,4,18,3116141
0.375,0.375,0.428571,0.25,3,3,4,4,4,4,5,6,*,14,20,18,3,4,4,4,5,3132548
0.125,0.125,0.333333,0.125,3,4,3,20,20,20,21,21,*,3,3,4,4,5,5,6,6,3135870
0,0,0.285714,0,3,3,20,20,20,21,21,3,*,14,20,18,3,4,4,4,5,3179947
0.625,0.625,1,0.5,3,4,4,4,5,6,24,24,*,3,4,3,4,4,5,24,6,3238727
0.5,0.5,0.666667,0.5,4,4,4,3,4,5,8,6,*,3,4,3,4,4,5,24,6,3257848
0.375,0.375,0.25,0.375,8,4,4,4,4,3,18,20,*,3,4,3,4,4,5,24,6,3258671
0.25,0.375,1,0.25,4,4,3,18,4,20,14,4,*,14,20,18,3,4,4,4,4,3282104
0.125,0.125,0.428571,0,2,3,3,14,18,19,19,20,*,19,18,19,19,19,16,20,16,3292457
0.125,0.125,0.428571,0.125,19,2,3,3,14,4,20,3,*,3,3,20,18,19,19,20,19,3303053
0.375,0.375,0.666667,0.125,24,4,4,3,20,4,4,5,*,3,4,3,4,4,5,24,6,3306586
0.375,0.375,0.8,0.25,4,4,4,5,6,24,24,24,*,3,4,3,4,4,5,24,6,3307452
0.625,0.625,0.75,0.625,18,18,3,14,4,4,4,3,*,18,3,3,3,4,4,4,4,3311607
0,0,0.142857,0,3,14,4,4,4,20,18,4,*,4,4,5,5,24,24,24,24,3371671
0.25,0.25,0.25,0.125,14,20,18,3,4,4,4,4,*,3,4,3,4,4,5,24,6,3387527
0.25,0.25,0.833333,0,3,4,4,14,20,18,3,4,*,14,20,18,3,4,4,4,5,3396308
0.25,0.25,0.25,0.125,14,20,18,3,4,4,4,4,*,3,4,3,4,4,5,24,6,3423564
0.5,0.5,0.6,0.5,4,4,4,4,5,5,24,24,*,3,4,3,4,4,5,24,6,3449448
0.625,0.625,0.5,0.625,14,4,4,4,4,5,6,6,*,3,4,3,4,4,5,24,6,3452185
0.25,0.25,0.375,0.125,14,20,18,3,4,4,4,5,*,3,4,3,4,4,5,24,6,3456494
0.125,0.125,0.25,0,15,15,20,22,3,20,20,20,*,14,20,18,3,4,4,4,5,3462821
0.25,0.25,0.111111,0.25,22,4,4,4,17,18,20,4,*,3,4,3,4,4,5,24,6,3464965
0.375,0.375,0.333333,0.25,18,3,3,3,4,4,4,3,*,3,4,3,4,4,5,24,6,3479896
0.125,0.125,0.428571,0.125,22,3,20,20,20,20,21,4,*,14,20,18,3,4,4,4,4,3483673
0.25,0.25,0.5,0.125,18,18,3,4,17,5,4,4,*,3,4,3,3,4,4,5,28,3499242
0,0.125,0.833333,0,4,4,4,4,3,18,20,14,*,14,20,18,3,4,4,4,5,3529170
0.125,0.125,0.285714,0.125,2,3,2,4,4,5,5,24,*,3,2,2,20,20,20,20,21,3598533
0.375,0.375,0.5,0.125,4,4,4,5,5,6,6,7,*,3,4,3,4,4,5,24,6,3611865
0.25,0.25,0.333333,0.125,36,18,3,22,20,4,4,5,*,3,4,3,4,4,5,24,6,3644413
0.375,0.375,0.5,0.375,3,3,4,4,4,36,5,5,*,3,4,3,4,4,5,24,6,3648178
0,0,0.166667,0,2,3,4,5,5,24,24,24,*,18,18,18,18,18,3,3,3,3690553
0.625,0.625,0.5,0.625,18,18,18,18,3,3,22,20,*,18,18,18,18,18,3,3,3,3719678
0,0,0.285714,0,2,2,3,18,4,4,5,22,*,4,4,5,5,24,24,24,24,3721542
0.25,0.25,0.5,0,3,36,17,3,3,4,4,5,*,18,18,18,36,17,3,3,3,3723337
0.5,0.5,0.75,0.5,18,18,18,18,18,3,3,4,*,18,18,18,3,14,4,4,4,3727018
0.375,0.375,0.333333,0.375,3,3,2,4,20,20,20,20,*,3,3,4,4,4,5,5,6,3728500
0.125,0.125,0.428571,0.125,22,20,2,2,3,4,4,5,*,3,2,2,20,20,20,20,21,3754056
0,0,0.285714,0,22,4,5,2,4,3,4,5,*,3,2,2,20,20,20,20,21,3833062
0.125,0.125,0.444444,0,4,36,17,18,22,20,3,4,*,14,20,18,3,4,4,4,5,3851157
0.25,0.25,0.285714,0.25,18,18,3,3,36,17,4,4,*,3,4,3,3,4,4,5,28,3854674
0.25,0.25,0.333333,0.125,17,18,3,22,20,4,4,5,*,3,4,3,4,4,5,24,6,3905172
0.625,0.625,0.8,0.375,4,3,4,4,5,5,24,24,*,3,4,3,4,4,5,24,6,3906593
0.375,0.375,0.285714,0.375,3,3,3,4,18,22,20,4,*,3,3,4,4,4,5,5,6,3956795
0.5,0.5,0.333333,0.5,3,3,4,4,3,22,20,4,*,3,3,4,4,4,5,5,6,3989495
0,0,0.125,0,3,4,4,5,5,6,6,7,*,19,19,19,4,18,19,19,20,3996339
0,0,0.333333,0,4,4,5,4,36,17,3,22,*,14,20,18,3,4,4,4,5,4054927
0.25,0.25,0.375,0,4,36,4,5,28,6,6,7,*,3,4,3,4,4,5,24,6,4088369
0,0,0.222222,0,17,18,19,19,19,16,20,16,*,14,20,18,3,4,4,4,5,4089231
0.25,0.25,0.222222,0.25,3,4,36,18,22,20,4,4,*,3,4,3,4,4,5,24,6,4126409
0.25,0.25,0.222222,0.25,3,4,36,18,22,20,4,4,*,3,4,3,4,4,5,24,6,4195381
0.75,0.75,0.666667,0.75,3,3,3,4,4,5,28,6,*,3,4,3,4,4,5,24,6,4273727
0.625,0.625,1,0.625,18,18,3,3,4,3,3,4,*,18,3,3,3,4,4,4,4,4317771
