0.333333,0.333333,0.666667,0.333333,27,8,8,*,7,27,8,2830183
0,0,0,0,3,18,20,*,7,27,8,2857143
1,1,1,1,6,6,7,*,6,6,7,3143683
1,1,1,1,6,6,7,*,6,6,7,3372409
1,1,1,1,24,24,24,*,24,24,24,3376725
1,1,1,1,6,6,7,*,6,6,7,3387527
0.333333,0.333333,0.2,0.333333,14,24,3,*,14,4,5,3388781
1,1,1,1,6,6,7,*,6,6,7,3399416
0,0,0,0,7,7,7,*,3,18,20,3407887
0.333333,0.333333,0.5,0.333333,24,3,27,*,24,27,4,3453014
1,1,1,1,6,6,7,*,6,6,7,3529170
1,1,1,1,7,7,27,*,7,7,27,3606917
1,1,1,1,27,8,8,*,27,8,8,3611865
1,1,1,1,6,6,7,*,6,6,7,3620200
0,0,0,0,6,6,7,*,24,24,24,3624878
0.333333,0.333333,0.25,0.333333,4,22,20,*,7,20,20,3692431
0.666667,0.666667,0.333333,0.666667,7,7,4,*,7,7,22,3736131
0.333333,0.333333,0.666667,0.333333,22,20,4,*,20,4,4,3741124
0,0,0,0,27,4,4,*,6,22,3,3747637
0.333333,0.333333,0.333333,0.333333,5,6,6,*,6,6,7,3956795
0.666667,0.666667,0.333333,0.666667,28,6,6,*,5,6,6,4095381
1,1,1,1,6,6,7,*,6,6,7,4108657
0.666667,0.666667,1,0.666667,6,7,7,*,6,6,7,4119215
1,1,1,1,6,6,7,*,6,6,7,4126409
1,1,1,1,6,6,7,*,6,6,7,4189633
1,1,1,1,7,7,27,*,7,7,27,4239070
0.666667,0.666667,0.5,0.666667,7,7,27,*,7,7,7,4257337
0.666667,0.666667,1,0.666667,24,5,5,*,24,24,5,4290084
0.666667,0.666667,0.5,0.666667,7,7,27,*,7,7,7,4292909
0.333333,0.333333,0.666667,0.333333,27,8,8,*,7,27,8,4312693
1,1,1,1,28,6,6,*,28,6,6,4317771
1,1,1,1,7,7,27,*,7,7,27,4322716
0,0,0,0,5,5,6,*,24,24,24,4506906
1,1,1,1,7,27,8,*,7,27,8,4544653
1,1,1,1,24,24,24,*,24,24,24,4565008
1,1,1,1,24,24,24,*,24,24,24,4567840
0.333333,0.333333,0.666667,0.333333,7,27,8,*,7,7,27,4583906
1,1,1,1,24,24,24,*,24,24,24,4599434
0.333333,0.333333,1,0.333333,7,27,7,*,7,7,27,4606518
0.333333,0.333333,0.666667,0.333333,7,27,8,*,7,7,27,4613132
1,1,1,1,7,7,27,*,7,7,27,4641166
1,1,1,1,7,7,27,*,7,7,27,4648847
0.333333,0.333333,0.666667,0.333333,27,7,8,*,7,7,27,4651550
1,1,1,1,7,7,27,*,7,7,27,4660602
1,1,1,1,7,27,8,*,7,27,8,4691712
0.333333,0.333333,0.666667,0.333333,7,27,8,*,7,7,27,4694875
0.666667,0.666667,0.666667,0.666667,6,7,27,*,7,7,27,4722030
1,1,1,1,7,7,27,*,7,7,27,4762141
0.666667,0.666667,0.5,0.666667,7,7,7,*,7,7,27,4784091
0.666667,0.666667,0.5,0.666667,7,7,7,*,7,7,27,4785864
0.666667,0.666667,0.666667,0.666667,7,27,27,*,7,27,8,4827106
1,1,1,1,7,7,27,*,7,7,27,4863262
0.666667,0.666667,0.5,0.666667,7,7,7,*,7,7,27,4864598
0.666667,0.666667,0.5,0.666667,6,27,8,*,7,27,8,4867412
0.333333,0.333333,0.5,0.333333,5,24,6,*,5,28,24,4902429
0.333333,0.333333,0.333333,0.333333,24,5,20,*,24,24,24,4959649
0,0,0,0,36,36,6,*,7,7,7,4978339
1,1,1,1,6,6,6,*,6,6,6,5044673
0.666667,0.666667,1,0.666667,6,6,7,*,6,7,7,5069099
0.666667,0.666667,0.666667,0.666667,6,7,7,*,6,7,20,5073249
1,1,1,1,7,7,27,*,7,7,27,5096732
0.666667,0.666667,0.333333,0.666667,7,7,3,*,7,7,27,5219461
0.333333,0.333333,0.666667,0.333333,7,7,27,*,7,27,8,5220444
0.333333,0.333333,0.5,0.333333,6,7,6,*,7,7,7,5299703
1,1,1,1,24,24,24,*,24,24,24,5303092
1,1,1,1,6,7,7,*,6,7,7,5359608
0.666667,0.666667,0.5,0.666667,7,7,27,*,7,7,7,5746246
1,1,1,1,7,7,7,*,7,7,7,5810626
1,1,1,1,7,7,7,*,7,7,7,5818846
1,1,1,1,7,7,7,*,7,7,7,5829130
1,1,1,1,24,24,24,*,24,24,24,5857296
1,1,1,1,7,7,7,*,7,7,7,5912784
0.666667,0.666667,0.5,0.666667,7,7,27,*,7,7,7,5961714
0,0,0,0,6,6,7,*,24,24,24,5970052
0.666667,0.666667,0.5,0.666667,24,24,25,*,24,24,24,6105523
0.333333,0.333333,0.666667,0.333333,27,8,8,*,7,27,8,6189414
1,1,1,1,8,8,8,*,8,8,8,6208711
1,1,1,1,7,27,8,*,7,27,8,6279562
1,1,1,1,21,17,22,*,21,17,22,6297689
1,1,1,1,21,17,22,*,21,17,22,6371605
1,1,1,1,7,27,8,*,7,27,8,6442148
1,1,1,1,7,7,7,*,7,7,7,6672485
1,1,1,1,7,27,8,*,7,27,8,6718840
1,1,1,1,7,27,8,*,7,27,8,6745647
1,1,1,1,7,27,8,*,7,27,8,6824316
1,1,1,1,7,7,7,*,7,7,7,6888280
0.333333,0.333333,0.333333,0.333333,24,33,32,*,24,24,24,7071988
0.333333,0.333333,0.25,0.333333,21,24,24,*,21,22,20,7139064
1,1,1,1,9,31,35,*,9,31,35,7163104
1,1,1,1,9,31,35,*,9,31,35,7282516
1,1,1,1,31,35,11,*,31,35,11,7290381
0.333333,0.333333,0.333333,0.333333,36,11,11,*,11,11,12,7403595
1,1,1,1,35,11,11,*,35,11,11,7440933
1,1,1,1,31,35,11,*,31,35,11,7519487
1,1,1,1,35,11,11,*,35,11,11,7675576
0.333333,0.333333,0.25,0.333333,31,31,32,*,31,35,11,7734076
0.666667,0.666667,0.5,0.666667,24,24,24,*,24,24,25,7760025
0.333333,0.333333,0.333333,0.333333,6,7,7,*,9,7,9,7859011
1,1,1,1,24,24,25,*,24,24,25,7865622
1,1,1,1,35,11,11,*,35,11,11,8488127
1,1,1,1,11,11,12,*,11,11,12,9014443
