0,0,0.166667,0,6,7,7,7,27,8,8,*,24,24,24,27,4,4,4,2797217
0,0,0,0,20,22,20,20,20,21,21,*,7,7,27,8,8,8,9,2847603
0.714286,0.714286,0.5,0.714286,5,6,6,7,7,7,27,*,6,6,6,7,7,7,7,2891719
0,0,0,0,6,6,6,7,7,7,27,*,24,24,24,24,24,5,5,2929114
0.142857,0.142857,0.142857,0.142857,6,6,7,7,7,27,8,*,6,24,24,24,24,18,20,2937457
0,0,0.4,0,18,4,4,4,4,5,5,*,4,5,6,6,6,14,4,2956643
1,1,1,1,6,6,7,7,7,27,8,*,6,6,7,7,7,27,8,2984277
0.285714,0.285714,0.428571,0.142857,18,4,4,5,6,24,6,*,22,20,4,4,4,5,24,3026543
0,0,0.1,0,24,22,20,8,14,18,4,*,19,15,19,3,18,19,19,3100699
0,0,0.2,0,24,24,24,27,4,4,4,*,6,6,7,7,7,7,27,3113605
0.142857,0.142857,0.571429,0.142857,21,8,6,6,6,3,4,*,21,21,8,3,18,14,6,3119614
1,1,1,1,6,6,6,7,7,7,7,*,6,6,6,7,7,7,7,3142055
1,1,1,1,6,6,7,7,7,7,27,*,6,6,7,7,7,7,27,3143683
1,1,1,1,3,4,4,4,5,6,6,*,3,4,4,4,5,6,6,3178568
0.714286,0.714286,0.75,0.571429,5,6,6,6,7,7,7,*,4,5,6,6,6,7,7,3225456
0.285714,0.285714,0.333333,0.285714,24,27,4,4,4,5,6,*,24,24,24,24,25,5,5,3238727
0.714286,0.714286,0.666667,0.714286,6,6,6,7,7,7,7,*,6,6,7,7,7,7,8,3258671
0.285714,0.285714,0.3,0.142857,21,13,11,18,14,4,5,*,21,21,8,3,18,14,6,3289530
0.571429,0.571429,0.5,0.571429,27,4,4,4,5,6,6,*,24,6,4,4,5,28,6,3307452
0.285714,0.285714,0.5,0.285714,4,5,5,24,24,24,25,*,24,24,24,24,24,5,5,3320493
0.714286,0.714286,0.6,0.571429,6,7,7,7,7,27,8,*,6,4,7,7,7,7,27,3332479
0.142857,0.142857,0.142857,0.142857,24,27,4,20,22,20,20,*,24,24,24,24,25,5,5,3334456
0,0,0.25,0,24,24,27,4,18,4,4,*,25,26,18,20,14,24,25,3438908
0.285714,0.285714,0.285714,0.285714,6,7,3,18,20,7,7,*,6,4,7,7,7,7,27,3458528
0,0,0.333333,0,14,6,7,7,7,7,27,*,7,7,27,8,8,8,3,3460499
0.285714,0.285714,0.125,0.285714,24,18,20,14,24,27,4,*,24,24,24,24,24,25,5,3494154
0.714286,0.714286,1,0.571429,4,5,6,6,6,7,7,*,4,4,5,6,6,6,7,3508962
0.428571,0.428571,0.25,0.428571,7,7,7,7,7,19,19,*,7,7,7,27,8,8,8,3538577
0.857143,0.857143,0.75,0.857143,6,6,7,7,7,7,27,*,6,4,7,7,7,7,27,3542272
0.714286,0.714286,0.6,0.571429,6,6,7,7,37,7,27,*,6,6,7,7,7,27,8,3628077
0.714286,0.714286,1,0.571429,6,7,7,7,27,8,8,*,6,6,7,7,7,27,8,3644413
0.857143,0.857143,0.75,0.857143,7,7,7,27,8,8,20,*,7,7,7,27,8,8,8,3648178
0.857143,0.857143,0.75,0.857143,7,7,7,27,8,8,19,*,7,7,7,27,8,8,8,3651397
0.142857,0.142857,0.5,0.142857,7,20,20,20,21,20,22,*,4,22,20,37,7,7,7,3704488
0.714286,0.714286,0.6,0.714286,5,6,6,7,7,37,7,*,5,6,6,7,7,7,27,3720299
0.285714,0.285714,0.142857,0.285714,7,7,4,22,20,37,7,*,7,7,7,27,8,8,8,3736131
0.142857,0.142857,0.25,0,27,4,4,36,17,3,22,*,24,24,27,4,4,5,5,3747637
0.714286,0.714286,0.8,0.285714,6,7,37,7,7,27,8,*,6,6,7,37,7,7,27,3754056
0,0,0.285714,0,5,28,24,22,20,24,24,*,20,4,4,5,5,6,6,3759564
0.714286,0.714286,1,0.571429,6,7,7,7,27,8,8,*,6,6,7,7,7,27,8,3837125
0.714286,0.714286,1,0.571429,6,7,7,7,27,8,8,*,6,6,7,7,7,27,8,3837737
0.714286,0.714286,1,0.571429,6,7,7,7,27,37,8,*,6,7,37,7,7,27,8,3838356
0.142857,0.142857,0.166667,0.142857,24,24,24,24,24,27,4,*,6,6,7,7,7,27,8,3862810
0.714286,0.714286,0.6,0.428571,5,6,6,7,7,7,27,*,6,6,7,7,7,27,8,3936846
0,0,0,0,6,22,3,3,17,36,4,*,24,24,24,24,25,5,5,3998742
0.714286,0.714286,0.666667,0.285714,27,8,8,8,9,31,11,*,7,27,8,8,8,9,31,4029139
0.857143,0.857143,0.75,0.857143,6,6,7,7,7,27,8,*,6,6,7,7,7,27,27,4054927
0.857143,0.857143,0.6,0.857143,28,6,6,7,7,7,27,*,5,6,6,7,7,7,27,4095381
1,1,1,1,6,6,7,7,7,27,8,*,6,6,7,7,7,27,8,4179549
0,0,0.285714,0,3,3,4,4,5,28,6,*,28,6,6,7,7,7,27,4182708
0.428571,0.428571,0.333333,0.285714,4,4,4,5,28,6,6,*,20,4,4,4,5,5,24,4184598
1,1,1,1,6,6,7,7,7,27,8,*,6,6,7,7,7,27,8,4195381
0.428571,0.428571,0.6,0.285714,7,27,8,8,8,9,31,*,7,7,7,27,8,8,8,4235729
0.571429,0.571429,0.75,0.428571,7,7,27,8,8,20,20,*,7,7,7,27,8,8,8,4242727
0,0,0,0,24,5,5,6,28,6,6,*,7,7,7,27,8,8,8,4290084
0,0,0.25,0,4,5,28,6,6,7,7,*,22,22,3,4,4,5,24,4296905
