0.8,0.8,0.875,0.7,27,8,8,8,11,3,18,20,9,11,*,7,27,8,8,8,3,18,20,9,11,2830183
1,1,1,1,3,4,4,4,5,6,6,6,7,7,*,3,4,4,4,5,6,6,6,7,7,2884070
0.8,0.8,1,0.4,7,3,18,20,7,7,7,27,8,8,*,3,18,20,7,7,7,27,8,8,8,3095793
1,1,1,1,6,6,7,7,7,7,27,8,8,8,*,6,6,7,7,7,7,27,8,8,8,3265011
1,1,1,1,6,6,7,7,7,7,27,8,8,8,*,6,6,7,7,7,7,27,8,8,8,3372409
0.1,0.1,0.428571,0.1,14,4,5,6,6,6,7,7,7,7,*,14,24,3,24,4,5,5,24,24,24,3378302
1,1,1,1,6,6,7,7,7,7,27,8,8,8,*,6,6,7,7,7,7,27,8,8,8,3387527
0.8,0.8,1,0.8,7,7,27,8,8,8,3,18,20,14,*,7,7,27,8,8,3,8,18,20,14,3396537
0.8,0.8,1,0.8,6,6,7,7,37,7,27,8,8,8,*,6,6,7,37,7,7,27,8,8,8,3628077
0.4,0.4,0.333333,0.3,22,20,4,4,4,5,28,24,24,24,*,20,4,4,4,5,5,6,6,7,37,3741124
0.8,0.8,0.857143,0.4,7,7,22,20,37,7,27,8,8,8,*,7,7,4,22,20,37,7,27,8,8,3853149
0.8,0.8,0.666667,0.5,5,6,6,7,7,7,27,8,8,8,*,6,6,7,7,7,27,8,8,8,9,3930617
0.8,0.8,0.666667,0.5,7,27,8,8,8,9,11,11,11,11,*,27,8,8,8,9,11,11,11,20,11,4023204
0.1,0.1,0.222222,0.1,27,8,8,8,9,31,11,11,12,11,*,27,20,20,20,21,20,22,21,8,8,4029139
1,1,1,1,6,6,7,7,7,27,8,8,8,9,*,6,6,7,7,7,27,8,8,8,9,4108657
0.7,0.7,0.666667,0.7,6,6,7,7,7,27,27,28,8,8,*,6,6,7,7,7,27,8,8,8,9,4122485
0.1,0.1,0.375,0.1,27,8,8,8,9,31,11,11,20,11,*,27,20,20,20,21,20,22,21,8,8,4154353
0.8,0.8,0.714286,0.4,27,8,8,8,9,31,11,11,11,12,*,7,27,8,8,8,9,31,11,11,11,4312693
0.8,0.8,1,0.5,7,27,8,8,8,9,31,11,11,11,*,7,7,27,8,8,8,9,31,11,11,4375473
1,1,1,1,7,7,27,8,8,8,9,31,11,11,*,7,7,27,8,8,8,9,31,11,11,4376052
1,1,1,1,7,7,27,8,8,8,9,31,11,11,*,7,7,27,8,8,8,9,31,11,11,4393000
