0.833333,0.833333,0.666667,0.833333,3,3,4,4,5,4,*,3,3,4,4,3,4,2830183
0.833333,0.833333,0.75,0.833333,2,3,3,4,4,4,*,2,3,3,20,4,4,2854000
0.833333,0.833333,0.666667,0.833333,3,3,4,4,5,4,*,3,3,4,4,3,4,2857143
0.666667,0.666667,0.5,0.666667,3,3,4,4,11,5,*,3,3,4,4,3,4,2868276
0,0,0.4,0,5,2,2,3,3,4,*,3,18,18,2,2,18,2904023
0,0,0.285714,0,5,3,5,4,24,2,*,2,16,17,3,3,3,2931527
0.333333,0.333333,0.333333,0.333333,3,5,2,3,3,24,*,2,16,17,3,3,3,2955625
0.5,0.5,0.333333,0.5,2,3,20,3,22,3,*,2,16,17,3,3,3,2992191
0.333333,0.333333,0.333333,0.333333,3,4,24,2,3,3,*,2,16,17,3,3,3,3074788
0.333333,0.333333,0.6,0.333333,2,3,17,18,18,18,*,2,16,17,3,3,3,3087612
0.666667,0.666667,1,0.333333,4,3,2,2,3,3,*,3,2,2,3,3,4,3124011
0.333333,0.333333,0.333333,0.333333,4,3,5,2,3,3,*,2,16,17,3,3,3,3132548
0.333333,0.333333,0.333333,0.333333,2,3,3,4,3,14,*,2,16,17,3,3,3,3148308
0.166667,0.166667,0.2,0.166667,2,19,19,15,19,2,*,2,2,3,3,4,4,3149735
0.166667,0.166667,0.285714,0.166667,4,2,3,3,14,20,*,2,16,17,3,3,3,3167203
0.5,0.5,0.4,0.5,2,22,3,20,2,3,*,2,2,3,3,11,3,3207862
0.5,0.5,0.333333,0.5,2,24,24,4,3,3,*,2,16,17,3,3,3,3218827
0.333333,0.333333,0.333333,0.333333,3,2,4,3,3,14,*,2,16,17,3,3,3,3248466
0.666667,0.666667,0.333333,0.666667,2,20,22,3,3,3,*,2,16,17,3,3,3,3262171
0.166667,0.166667,0.285714,0.166667,4,3,5,24,2,3,*,2,16,17,3,3,3,3264192
0.333333,0.333333,0.333333,0.333333,4,11,13,2,2,3,*,3,18,18,2,2,18,3286102
0.333333,0.333333,0.333333,0.333333,24,3,2,3,3,4,*,2,16,17,3,3,3,3307452
0.333333,0.333333,0.333333,0.333333,2,19,19,15,3,19,*,2,16,17,3,3,3,3309306
0.333333,0.333333,0.6,0.333333,2,3,17,18,18,18,*,2,16,17,3,3,3,3320493
0.166667,0.166667,0.25,0.166667,3,17,18,18,18,18,*,3,3,4,4,3,4,3327777
0.333333,0.333333,0.333333,0.333333,2,3,3,4,3,14,*,2,16,17,3,3,3,3334996
0.333333,0.333333,0.6,0.333333,2,3,17,18,18,18,*,2,16,17,3,3,3,3399381
0.333333,0.333333,0.333333,0.333333,4,3,2,3,3,14,*,2,16,17,3,3,3,3401947
1,1,1,1,2,2,2,16,16,17,*,2,2,2,16,16,17,3429163
0.333333,0.333333,0.4,0.333333,2,3,3,3,20,20,*,2,16,17,3,3,3,3429856
0.5,0.5,0.333333,0.5,2,3,4,3,3,14,*,2,16,17,3,3,3,3451503
0.333333,0.333333,0.6,0.333333,2,3,17,18,18,18,*,2,16,17,3,3,3,3479896
0.333333,0.333333,0.333333,0.333333,2,3,3,3,4,14,*,2,16,17,3,3,3,3493361
0,0,0.75,0,2,3,17,18,18,18,*,18,2,2,2,3,3,3508962
0.666667,0.666667,1,0.5,2,4,2,3,3,4,*,2,2,3,3,4,4,3537750
0.333333,0.333333,0.4,0.333333,2,3,3,3,4,4,*,2,16,17,3,3,3,3542272
0.333333,0.333333,0.5,0.333333,2,3,36,17,3,18,*,2,16,17,3,3,3,3596349
0.833333,0.833333,0.666667,0.833333,2,2,2,2,3,18,*,2,2,2,2,3,3,3597184
0.5,0.5,0.75,0.5,36,2,2,2,3,18,*,2,2,36,2,3,3,3601105
1,1,1,1,17,2,2,2,3,3,*,17,2,2,2,3,3,3604677
0.666667,0.666667,1,0.666667,18,2,2,2,3,18,*,18,2,3,2,3,2,3606967
0.333333,0.333333,0.6,0.333333,2,3,3,3,36,17,*,2,16,17,3,3,3,3628077
0.5,0.5,0.75,0.5,2,2,3,4,5,5,*,2,2,3,3,4,4,3642802
0.833333,0.833333,0.666667,0.833333,2,2,3,3,3,36,*,2,2,3,3,3,3,3644413
0.5,0.5,0.75,0.5,17,2,3,3,3,3,*,2,16,17,3,3,3,3648178
0,0,0.4,0,2,2,36,17,3,3,*,3,18,18,2,2,18,3684042
1,1,1,1,2,2,2,2,3,3,*,2,2,2,2,3,3,3692431
0.333333,0.333333,0.4,0.333333,36,17,2,3,3,2,*,18,2,2,2,3,3,3721542
1,1,1,1,17,2,2,2,3,3,*,17,2,2,2,3,3,3732904
0.5,0.5,0.666667,0.333333,2,2,3,3,3,2,*,18,2,2,2,3,3,3736900
0.333333,0.333333,0.5,0.333333,36,17,18,2,3,3,*,2,16,17,3,3,3,3744251
0.666667,0.666667,0.666667,0.666667,17,18,2,3,3,22,*,17,18,2,3,4,2,3754056
0.833333,0.833333,1,0.833333,17,2,2,3,3,3,*,17,2,2,2,3,3,3790242
0.5,0.5,0.4,0.5,2,2,3,3,3,36,*,2,2,16,17,3,3,3852444
0.333333,0.333333,0.6,0.333333,2,3,3,3,36,17,*,2,16,17,3,3,3,3866152
0.5,0.5,0.4,0.5,2,2,3,3,3,4,*,2,2,16,17,3,3,3906593
0.333333,0.333333,0.4,0.333333,2,3,18,18,18,3,*,2,16,17,3,3,3,3912651
0.5,0.5,0.4,0.5,2,2,3,3,3,4,*,2,2,16,17,3,3,3930617
0.333333,0.333333,0.428571,0.333333,17,2,3,3,22,20,*,17,18,2,3,4,2,3933818
0.666667,0.666667,0.666667,0.666667,2,2,2,3,3,3,*,18,2,2,2,3,3,3956795
0.5,0.5,0.4,0.5,2,2,3,3,3,4,*,2,2,16,17,3,3,4018622
0.5,0.5,0.4,0.5,2,2,3,3,3,4,*,2,2,16,17,3,3,4060600
0,0,0.6,0,3,3,3,2,4,17,*,2,16,17,3,3,3,4089231
0.166667,0.166667,0.4,0.166667,2,3,3,3,2,4,*,2,2,16,17,3,3,4155126
0.5,0.5,0.4,0.5,2,2,3,3,3,4,*,2,2,16,17,3,3,4181492
0.5,0.5,0.4,0.5,2,2,3,3,3,4,*,2,2,16,17,3,3,4182708
1,1,1,1,2,16,17,3,3,3,*,2,16,17,3,3,3,4292909
0.833333,0.833333,0.8,0.833333,2,16,17,3,3,4,*,2,16,17,3,3,3,4295300
0.833333,0.833333,0.8,0.833333,2,16,17,3,3,4,*,2,16,17,3,3,3,4308848
0.5,0.5,0.6,0.5,2,16,17,18,18,18,*,2,16,17,3,3,3,4337049
0.833333,0.833333,0.8,0.833333,2,16,17,3,3,4,*,2,16,17,3,3,3,4375473
0.833333,0.833333,0.8,0.833333,2,16,17,3,3,4,*,2,16,17,3,3,3,4457188
0.833333,0.833333,0.8,0.833333,2,16,17,3,3,4,*,2,16,17,3,3,3,4493747
1,1,1,1,2,16,17,3,3,3,*,2,16,17,3,3,3,4517870
0.833333,0.833333,0.8,0.833333,2,16,17,3,3,4,*,2,16,17,3,3,3,4566243
0.5,0.5,0.6,0.5,2,16,17,18,18,18,*,2,16,17,3,3,3,4567840
0.833333,0.833333,0.8,0.833333,2,16,17,3,3,4,*,2,16,17,3,3,3,4589612
0.5,0.5,0.6,0.5,2,16,17,18,18,18,*,2,16,17,3,3,3,4599434
0.833333,0.833333,0.8,0.833333,2,16,17,3,3,4,*,2,16,17,3,3,3,4599544
0.666667,0.666667,0.6,0.333333,16,17,3,3,4,3,*,2,16,17,3,3,3,4619896
0.833333,0.833333,0.8,0.833333,2,16,17,3,3,4,*,2,16,17,3,3,3,4621666
0.833333,0.833333,0.8,0.833333,2,16,17,3,3,4,*,2,16,17,3,3,3,4693493
0.833333,0.833333,0.8,0.833333,2,16,17,3,3,4,*,2,16,17,3,3,3,4695582
0.833333,0.833333,0.8,0.833333,2,16,17,3,3,4,*,2,16,17,3,3,3,4722030
0.5,0.5,0.6,0.5,2,16,17,18,18,18,*,2,16,17,3,3,3,4734496
1,1,1,1,2,2,16,17,3,3,*,2,2,16,17,3,3,4774824
1,1,1,1,2,2,16,17,3,3,*,2,2,16,17,3,3,4784091
0.5,0.5,0.8,0.5,2,2,16,3,17,18,*,2,2,16,17,3,3,4804777
0.5,0.5,0.8,0.166667,2,16,17,3,4,2,*,2,2,16,17,3,3,4811268
1,1,1,1,2,2,16,17,3,3,*,2,2,16,17,3,3,4818343
1,1,1,1,2,2,16,17,3,3,*,2,2,16,17,3,3,4824215
1,1,1,1,2,2,16,17,3,3,*,2,2,16,17,3,3,4919677
1,1,1,1,2,2,16,17,3,3,*,2,2,16,17,3,3,4927964
1,1,1,1,2,2,16,17,3,3,*,2,2,16,17,3,3,4934754
0.5,0.5,0.8,0.166667,2,16,17,3,4,2,*,2,2,16,17,3,3,4945924
0.5,0.5,0.8,0.166667,2,16,17,3,4,2,*,2,2,16,17,3,3,4961278
1,1,1,1,2,2,16,17,3,3,*,2,2,16,17,3,3,5019310
1,1,1,1,2,2,16,17,3,3,*,2,2,16,17,3,3,5105222
1,1,1,1,2,2,16,17,3,3,*,2,2,16,17,3,3,5107387
1,1,1,1,2,2,16,17,3,3,*,2,2,16,17,3,3,5121833
0.5,0.5,0.8,0.5,2,2,16,3,24,17,*,2,2,16,17,3,3,5133260
1,1,1,1,2,2,16,17,3,3,*,2,2,16,17,3,3,5143670
0.666667,0.666667,0.8,0.333333,2,16,17,3,3,4,*,2,2,16,17,3,3,5148204
1,1,1,1,2,16,17,3,3,3,*,2,16,17,3,3,3,5211612
1,1,1,1,2,16,17,3,3,3,*,2,16,17,3,3,3,5258482
0.5,0.5,0.8,0.166667,16,17,3,3,4,2,*,2,16,17,3,3,3,5262289
1,1,1,1,2,16,17,3,3,3,*,2,16,17,3,3,3,5301739
1,1,1,1,2,16,17,3,3,3,*,2,16,17,3,3,3,5318961
1,1,1,1,2,16,17,3,3,3,*,2,16,17,3,3,3,5327966
1,1,1,1,2,16,17,3,3,3,*,2,16,17,3,3,3,5342369
1,1,1,1,2,16,17,3,3,3,*,2,16,17,3,3,3,5359608
1,1,1,1,2,16,17,3,3,3,*,2,16,17,3,3,3,5367672
1,1,1,1,2,16,17,3,3,3,*,2,16,17,3,3,3,5805078
0.666667,0.666667,1,0.333333,16,17,3,3,2,3,*,2,16,17,3,3,3,5846992
1,1,1,1,2,16,17,3,3,3,*,2,16,17,3,3,3,5878428
1,1,1,1,2,16,17,3,3,3,*,2,16,17,3,3,3,5952610
1,1,1,1,2,16,17,3,3,3,*,2,16,17,3,3,3,5984121
0.333333,0.333333,0.4,0.333333,2,2,16,17,3,3,*,2,2,3,3,4,4,6009005
0.833333,0.833333,0.8,0.833333,2,16,17,3,3,4,*,2,16,17,3,3,3,6105523
0.833333,0.833333,0.8,0.833333,2,16,17,3,3,4,*,2,16,17,3,3,3,6196796
0.833333,0.833333,0.8,0.833333,2,16,17,3,3,4,*,2,16,17,3,3,3,6208711
0.833333,0.833333,0.8,0.833333,2,16,17,3,3,4,*,2,16,17,3,3,3,6260081
0.833333,0.833333,0.8,0.833333,2,16,17,3,3,4,*,2,16,17,3,3,3,6275723
0.833333,0.833333,0.8,0.833333,2,16,17,3,3,4,*,2,16,17,3,3,3,6371605
0.833333,0.833333,0.8,0.833333,2,16,17,3,3,4,*,2,16,17,3,3,3,6444905
0.5,0.5,0.6,0.166667,16,17,3,3,4,4,*,2,16,17,3,3,3,6504010
0.5,0.5,0.8,0.166667,16,17,3,3,4,2,*,2,16,17,3,3,3,6526551
0.5,0.5,0.6,0.166667,16,17,3,3,4,4,*,2,16,17,3,3,3,6618380
0.833333,0.833333,0.8,0.833333,2,16,17,3,3,4,*,2,16,17,3,3,3,6934897
0.5,0.5,0.6,0.166667,16,17,3,3,4,4,*,2,16,17,3,3,3,7026486
1,1,1,1,2,2,16,17,3,3,*,2,2,16,17,3,3,7034840
0.833333,0.833333,0.8,0.833333,2,16,17,3,3,4,*,2,16,17,3,3,3,7077803
1,1,1,1,2,16,17,3,3,3,*,2,16,17,3,3,3,7079364
0.5,0.5,0.6,0.166667,16,17,3,3,4,4,*,2,16,17,3,3,3,7157410
0.5,0.5,0.8,0.5,2,17,16,3,3,4,*,2,16,17,3,3,3,7166516
0.5,0.5,0.6,0.166667,16,17,3,3,4,4,*,2,16,17,3,3,3,7205355
0.333333,0.333333,0.5,0.333333,17,3,4,5,24,6,*,17,3,3,3,4,4,7261122
0.833333,0.833333,0.8,0.833333,2,16,17,3,3,4,*,2,16,17,3,3,3,7282516
0.666667,0.666667,1,0.666667,3,4,2,4,3,2,*,3,4,2,2,3,4,7395275
0.5,0.5,1,0.5,3,4,3,2,2,2,*,3,4,2,2,3,4,7410675
0.166667,0.166667,0.25,0.166667,2,2,2,18,18,18,*,3,4,2,2,3,4,7442589
0.666667,0.666667,1,0.5,17,3,4,2,3,2,*,17,3,4,3,2,4,7483404
0.666667,0.666667,1,0.666667,17,3,4,4,2,2,*,17,3,4,3,2,4,7485410
1,1,1,1,3,4,2,2,3,4,*,3,4,2,2,3,4,7487928
0.666667,0.666667,1,0.666667,3,4,2,2,4,3,*,3,4,2,2,3,4,7499259
0.666667,0.666667,1,0.5,3,4,2,3,4,2,*,3,4,2,2,3,4,7519487
0.5,0.5,1,0.5,3,4,3,2,4,2,*,3,4,2,2,3,4,7752014
0.666667,0.666667,1,0.666667,3,4,3,2,2,4,*,3,4,2,2,3,4,7835964
0.666667,0.666667,1,0.666667,3,4,2,4,3,2,*,3,4,2,2,3,4,7951969
0.333333,0.333333,0.75,0.333333,17,3,4,2,3,2,*,17,3,3,3,4,4,8030280
0.666667,0.666667,0.5,0.666667,3,4,5,4,3,4,*,3,4,2,2,3,4,8050401
