1,1,1,1,4,*,4,2830183
1,1,1,1,4,*,4,2854000
1,1,1,1,4,*,4,2857143
0,0,0,0,5,*,4,2868276
0,0,0,0,4,*,14,2904023
0,0,0,0,24,*,14,2955625
1,1,1,1,18,*,18,3026543
1,1,1,1,3,*,3,3074788
1,1,1,1,18,*,18,3087612
1,1,1,1,3,*,3,3124011
1,1,1,1,3,*,3,3132548
1,1,1,1,14,*,14,3148308
0,0,0,0,3,*,17,3166820
1,1,1,1,4,*,4,3307452
1,1,1,1,18,*,18,3320493
0,0,0,0,18,*,3,3327777
1,1,1,1,14,*,14,3334996
1,1,1,1,18,*,18,3399381
0,0,0,0,14,*,4,3401947
1,1,1,1,17,*,17,3429163
0,0,0,0,20,*,3,3429856
0,0,0,0,14,*,4,3451503
1,1,1,1,18,*,18,3479896
0,0,0,0,14,*,4,3493361
0,0,0,0,4,*,22,3537750
1,1,1,1,4,*,4,3542272
0,0,0,0,18,*,3,3596349
0,0,0,0,18,*,3,3597184
1,1,1,1,3,*,3,3604677
0,0,0,0,18,*,2,3606967
0,0,0,0,17,*,4,3628077
0,0,0,0,36,*,4,3644413
1,1,1,1,3,*,3,3648178
1,1,1,1,3,*,3,3692431
1,1,1,1,3,*,3,3732904
0,0,0,0,2,*,3,3736900
0,0,0,0,3,*,18,3744251
0,0,0,0,22,*,2,3754056
1,1,1,1,3,*,3,3790242
0,0,0,0,36,*,4,3852444
0,0,0,0,17,*,4,3866152
1,1,1,1,4,*,4,3906593
0,0,0,0,3,*,18,3912651
1,1,1,1,4,*,4,3930617
1,1,1,1,3,*,3,3956795
1,1,1,1,4,*,4,4018622
1,1,1,1,4,*,4,4060600
0,0,0,0,17,*,19,4089231
1,1,1,1,4,*,4,4155126
1,1,1,1,4,*,4,4181492
1,1,1,1,4,*,4,4182708
0,0,0,0,3,*,4,4292909
1,1,1,1,4,*,4,4295300
1,1,1,1,4,*,4,4308848
1,1,1,1,18,*,18,4337049
1,1,1,1,4,*,4,4375473
1,1,1,1,4,*,4,4457188
1,1,1,1,4,*,4,4493747
0,0,0,0,3,*,4,4517870
1,1,1,1,4,*,4,4566243
1,1,1,1,18,*,18,4567840
1,1,1,1,4,*,4,4589612
1,1,1,1,18,*,18,4599434
1,1,1,1,4,*,4,4599544
0,0,0,0,3,*,4,4619896
1,1,1,1,4,*,4,4621666
1,1,1,1,4,*,4,4693493
1,1,1,1,4,*,4,4695582
1,1,1,1,4,*,4,4722030
1,1,1,1,18,*,18,4734496
1,1,1,1,3,*,3,4774824
1,1,1,1,3,*,3,4784091
0,0,0,0,18,*,3,4804777
0,0,0,0,2,*,4,4811268
1,1,1,1,3,*,3,4818343
1,1,1,1,3,*,3,4824215
1,1,1,1,3,*,3,4919677
1,1,1,1,3,*,3,4927964
1,1,1,1,3,*,3,4934754
0,0,0,0,2,*,4,4961278
1,1,1,1,3,*,3,5019310
1,1,1,1,3,*,3,5105222
1,1,1,1,3,*,3,5107387
1,1,1,1,3,*,3,5121833
1,1,1,1,3,*,3,5143670
1,1,1,1,4,*,4,5148204
0,0,0,0,3,*,4,5211612
0,0,0,0,3,*,4,5258482
0,0,0,0,2,*,4,5262289
0,0,0,0,3,*,4,5301739
0,0,0,0,3,*,4,5318961
0,0,0,0,3,*,4,5327966
0,0,0,0,3,*,4,5342369
0,0,0,0,3,*,4,5359608
0,0,0,0,3,*,4,5367672
0,0,0,0,3,*,4,5805078
1,1,1,1,3,*,3,5846992
0,0,0,0,3,*,4,5878428
0,0,0,0,3,*,4,5952610
0,0,0,0,3,*,4,5984121
1,1,1,1,3,*,3,6009005
1,1,1,1,4,*,4,6105523
1,1,1,1,4,*,4,6196796
1,1,1,1,4,*,4,6208711
1,1,1,1,4,*,4,6260081
1,1,1,1,4,*,4,6275723
1,1,1,1,4,*,4,6371605
1,1,1,1,4,*,4,6444905
1,1,1,1,4,*,4,6504010
0,0,0,0,2,*,4,6526551
1,1,1,1,4,*,4,6618380
1,1,1,1,4,*,4,6934897
1,1,1,1,4,*,4,7026486
1,1,1,1,3,*,3,7034840
1,1,1,1,4,*,4,7077803
0,0,0,0,3,*,4,7079364
1,1,1,1,4,*,4,7157410
0,0,0,0,4,*,3,7166516
1,1,1,1,4,*,4,7205355
1,1,1,1,4,*,4,7282516
1,1,1,1,2,*,2,7395275
1,1,1,1,2,*,2,7410675
0,0,0,0,2,*,4,7483404
0,0,0,0,2,*,4,7485410
0,0,0,0,4,*,2,7487928
0,0,0,0,3,*,2,7499259
1,1,1,1,2,*,2,7519487
0,0,0,0,2,*,4,7752014
0,0,0,0,4,*,2,7796069
0,0,0,0,4,*,2,7835964
1,1,1,1,2,*,2,7951969
0,0,0,0,4,*,2,8050401
0,0,0,0,4,*,2,8171660
1,1,1,1,4,*,4,8198371
0,0,0,0,3,*,2,8273820
1,1,1,1,2,*,2,8385239
1,1,1,1,2,*,2,8488127
0,0,0,0,36,*,2,8501336
0,0,0,0,4,*,3,8516687
1,1,1,1,2,*,2,8662954
0,0,0,0,3,*,2,8910297
1,1,1,1,4,*,4,9014443
1,1,1,1,4,*,4,9047060
0,0,0,0,3,*,2,9080437
