0.2,0.2,0.333333,0,4,3,18,4,5,*,14,24,3,24,4,2817543
0.2,0.2,0.5,0.2,27,8,8,8,11,*,7,7,27,8,8,2830183
0.2,0.2,0.5,0.2,27,8,8,8,3,*,7,7,27,8,8,2833073
0.6,0.6,0.5,0.4,6,7,7,7,27,*,7,7,7,27,8,2847199
0.2,0.2,0.166667,0.2,21,4,5,5,21,*,21,21,13,11,18,2917203
0,0,0.2,0,6,19,19,19,18,*,28,6,6,7,7,2917783
0,0,0,0,6,6,6,7,7,*,14,4,4,5,5,2929114
0.2,0.2,0.25,0.2,5,6,24,24,24,*,6,6,7,7,7,2931527
1,1,1,1,7,7,7,27,8,*,7,7,7,27,8,2952306
0.4,0.4,0.25,0.4,6,24,24,24,24,*,24,24,24,27,4,3019065
0.2,0.2,0.166667,0.2,18,4,4,5,6,*,22,20,4,4,4,3026543
0.8,0.8,1,0.8,6,7,7,7,7,*,6,6,7,7,7,3086223
0.2,0.2,0.166667,0.2,5,6,24,24,3,*,28,6,6,7,7,3087612
0.6,0.6,0.666667,0.6,7,7,7,7,27,*,7,7,7,27,8,3107031
0.4,0.4,0.2,0.4,5,7,7,7,18,*,7,7,7,27,8,3132548
0.6,0.6,0.6,0.4,18,20,6,7,7,*,3,18,20,7,7,3166820
1,1,1,1,3,4,4,4,5,*,3,4,4,4,5,3178568
0.8,0.8,0.666667,0.8,6,4,7,7,7,*,6,6,7,7,7,3219826
1,1,1,1,6,6,6,7,7,*,6,6,6,7,7,3234466
0.2,0.2,0.142857,0.2,21,13,11,18,14,*,21,8,6,6,6,3289530
0,0,0.333333,0,4,5,5,24,24,*,3,18,20,4,5,3320493
0.8,0.8,0.666667,0.8,6,4,7,7,7,*,6,6,7,7,7,3330161
0.2,0.2,0.166667,0.2,24,27,4,20,22,*,24,24,24,24,25,3334456
0,0,0,0,25,25,25,26,26,*,24,27,4,4,4,3383684
1,1,1,1,6,6,7,7,7,*,6,6,7,7,7,3387527
1,1,1,1,6,6,7,7,7,*,6,6,7,7,7,3388444
0.2,0.2,0.5,0.2,5,6,6,6,7,*,6,4,7,7,7,3396308
0.4,0.4,0.2,0.4,24,24,18,20,22,*,24,24,24,24,25,3449448
0,0,0.166667,0,3,18,20,7,7,*,7,7,27,8,8,3452185
0.8,0.8,0.666667,0.8,6,4,7,7,7,*,6,6,7,7,7,3452584
0.6,0.6,0.6,0.6,18,22,4,5,5,*,18,14,4,4,5,3457575
0,0,0.2,0,14,6,7,7,7,*,7,7,27,8,8,3460499
0.4,0.4,0.25,0.4,24,18,20,14,24,*,24,24,24,24,24,3494154
0.6,0.6,1,0.6,4,5,6,6,6,*,4,4,5,6,6,3508962
1,1,1,1,6,6,7,7,7,*,6,6,7,7,7,3529170
0.6,0.6,0.333333,0.6,7,7,7,7,7,*,7,7,7,27,8,3538577
1,1,1,1,6,6,7,7,7,*,6,6,7,7,7,3542272
0.2,0.2,0.2,0.2,24,6,4,4,5,*,24,24,24,24,25,3588647
0,0,0,0,4,5,5,24,24,*,28,6,6,7,7,3594775
0.6,0.6,0.5,0.4,20,4,4,4,5,*,22,20,4,4,4,3597184
0.6,0.6,1,0.6,7,7,27,8,8,*,7,7,7,27,8,3606917
0.8,0.8,0.666667,0.8,6,6,7,37,7,*,6,6,7,7,7,3613048
0.8,0.8,0.666667,0.8,6,6,7,7,37,*,6,6,7,7,7,3620200
0.8,0.8,0.666667,0.8,6,6,7,7,37,*,6,6,7,7,7,3628077
0.6,0.6,0.666667,0.6,6,7,7,7,27,*,6,6,7,7,7,3644413
0.2,0.2,0.333333,0.2,4,22,20,37,7,*,7,20,20,20,21,3692431
0.6,0.6,0.666667,0.6,5,6,6,7,7,*,6,6,7,7,7,3709450
0.6,0.6,1,0.6,6,7,37,7,7,*,6,7,7,37,7,3755625
1,1,1,1,24,24,27,4,4,*,24,24,27,4,4,3833827
0,0,0.142857,0,24,18,22,20,4,*,14,4,4,5,5,3912651
0.2,0.2,0.25,0.2,20,4,4,4,5,*,24,4,24,24,24,3934376
1,1,1,1,6,6,7,7,7,*,6,6,7,7,7,3944991
0,0,0,0,28,6,6,7,7,*,3,3,4,4,5,3983056
1,1,1,1,7,27,8,8,8,*,7,27,8,8,8,4023204
0,0,0.2,0,3,7,7,7,27,*,27,8,8,8,9,4062624
0.8,0.8,0.5,0.8,28,6,6,7,7,*,5,6,6,7,7,4095381
0,0,0.2,0,27,20,20,20,21,*,7,27,8,8,8,4121217
1,1,1,1,6,6,7,7,7,*,6,6,7,7,7,4179549
0.4,0.4,0.2,0.4,24,24,36,6,4,*,24,24,24,24,25,4190319
0.4,0.4,0.25,0.4,24,24,20,20,20,*,24,24,5,5,6,4192414
0.6,0.6,1,0.6,7,7,27,8,8,*,7,7,7,27,8,4242727
0.6,0.6,1,0.6,7,7,27,8,8,*,7,7,7,27,8,4257337
1,1,1,1,28,6,6,7,7,*,28,6,6,7,7,4315761
0.6,0.6,1,0.6,7,7,27,8,8,*,7,7,7,27,8,4317392
0.6,0.6,1,0.6,7,7,27,8,8,*,7,7,7,27,8,4336913
0,0,0.5,0,27,8,8,8,9,*,7,7,7,27,8,4493747
0,0,0.142857,0,4,4,5,28,6,*,21,17,22,22,4,4557153
0.6,0.6,0.5,0.6,24,24,24,3,3,*,24,24,24,24,24,4565008
0.4,0.4,1,0.4,7,27,8,8,8,*,7,7,7,27,8,4583906
1,1,1,1,24,24,24,24,24,*,24,24,24,24,24,4599434
0.4,0.4,1,0.4,7,27,8,8,8,*,7,7,7,27,8,4606722
0.6,0.6,1,0.6,7,27,8,8,8,*,7,7,27,8,8,4613132
0.6,0.6,0.75,0.4,7,7,27,8,9,*,7,7,7,27,8,4621666
0.6,0.6,1,0.6,7,7,27,8,8,*,7,7,7,27,8,4640117
0.6,0.6,1,0.6,7,7,27,8,8,*,7,7,7,27,8,4641166
0,0,0,0,18,19,19,19,19,*,7,7,7,27,8,4653530
0.4,0.4,1,0.4,7,27,8,8,8,*,7,7,7,27,8,4692256
0.6,0.6,1,0.6,7,7,27,8,8,*,7,7,7,27,8,4726584
0.6,0.6,1,0.6,7,7,27,8,8,*,7,7,7,27,8,4762141
0.2,0.2,0.4,0.2,3,4,4,5,24,*,4,4,3,20,20,4770968
0.6,0.6,1,0.6,7,7,27,8,8,*,7,7,7,27,8,4809047
0,0,0,0,11,11,11,4,12,*,31,31,32,32,7,4811268
0.4,0.4,0.75,0.4,7,27,27,28,8,*,7,7,7,27,8,4827106
0.2,0.2,0.5,0.2,6,27,8,8,8,*,7,7,7,27,8,4828477
