0,0,0,0,3,18,*,27,8,2857143
0,0,0.333333,0,6,24,*,5,6,2902671
0.5,0.5,0.5,0.5,4,4,*,18,4,2938665
1,1,1,1,6,6,*,6,6,2961386
1,1,1,1,6,24,*,6,24,2966701
0,0,0.333333,0,18,4,*,3,18,3026543
0,0,0,0,24,24,*,7,7,3027880
0.5,0.5,0.5,0.5,7,18,*,7,7,3076883
1,1,1,1,21,21,*,21,21,3115575
0.5,0.5,0.5,0.5,21,8,*,21,21,3119614
1,1,1,1,6,6,*,6,6,3143683
0.5,0.5,0.5,0.5,4,7,*,7,7,3168727
1,1,1,1,3,4,*,3,4,3178568
0,0,0.333333,0,5,6,*,6,7,3286102
0.5,0.5,0.5,0.5,21,13,*,21,21,3289530
1,1,1,1,6,6,*,6,6,3298841
1,1,1,1,6,6,*,6,6,3301142
1,1,1,1,6,6,*,6,6,3372409
0.5,0.5,0.5,0.5,7,20,*,7,7,3401947
1,1,1,1,7,7,*,7,7,3407887
1,1,1,1,6,4,*,6,4,3443689
1,1,1,1,6,4,*,6,4,3456494
0.5,0.5,0.333333,0.5,18,22,*,18,14,3457575
0,0,0,0,14,6,*,7,7,3460499
1,1,1,1,6,6,*,6,6,3469330
0,0,0,0,14,4,*,24,24,3479896
0.5,0.5,0.5,0.5,24,18,*,24,24,3494154
1,1,1,1,7,7,*,7,7,3537750
1,1,1,1,6,6,*,6,6,3542272
0.5,0.5,0.5,0.5,36,7,*,7,7,3566460
1,1,1,1,7,7,*,7,7,3606917
1,1,1,1,20,4,*,20,4,3606967
1,1,1,1,6,6,*,6,6,3620200
1,1,1,1,20,4,*,20,4,3622039
1,1,1,1,6,6,*,6,6,3628077
0.5,0.5,0.5,0.5,4,4,*,4,5,3693886
0.5,0.5,0.5,0.5,5,6,*,6,6,3709450
0.5,0.5,0.5,0.5,4,4,*,20,4,3719678
0.5,0.5,0.5,0.5,5,6,*,6,6,3720299
0,0,0,0,19,19,*,2,4,3727018
0,0,0,0,36,17,*,24,24,3734326
0.5,0.5,0.5,0.5,7,7,*,6,7,3744251
0.5,0.5,0.5,0.5,5,6,*,6,6,3803603
1,1,1,1,24,24,*,24,24,3833827
0.5,0.5,0.5,0.5,5,6,*,6,6,3851157
0,0,0,0,20,22,*,7,7,3866152
0.5,0.5,0.5,0.5,5,6,*,6,6,3930617
0,0,0,0,28,6,*,3,3,3983056
0,0,0,0,22,20,*,14,24,3985429
1,1,1,1,6,6,*,6,6,4022302
0.5,0.5,0.5,0.5,24,25,*,24,24,4049993
0.5,0.5,0.5,0.5,6,7,*,6,6,4053702
0,0,0.333333,0,27,8,*,7,27,4060600
0,0,0,0,3,7,*,27,8,4062624
0,0,0.333333,0,27,8,*,7,27,4088369
0,0,0,0,20,20,*,24,24,4181492
0.5,0.5,0.5,0.5,4,4,*,20,4,4184598
