0.5,0.5,0.4,0.5,5,5,6,24,24,18,*,5,5,6,6,7,7,2802160
0.666667,0.666667,0.5,0.5,5,6,6,7,7,7,*,6,6,7,7,7,27,2831567
0,0,0,0,20,20,21,21,21,5,*,6,6,7,7,7,27,2832460
0,0,0.4,0,4,5,5,6,6,7,*,6,6,7,7,7,27,2846764
0.666667,0.666667,0.5,0.5,5,6,6,7,7,7,*,6,6,7,7,7,27,2868276
0.666667,0.666667,1,0.666667,4,4,5,5,4,6,*,4,4,4,5,6,6,2875758
0.333333,0.333333,0.5,0.333333,20,21,21,21,5,11,*,20,20,20,21,21,21,2891205
0.666667,0.666667,1,0.333333,4,4,4,3,18,20,*,4,4,3,18,20,4,2946363
0.833333,0.833333,1,0.833333,4,4,4,5,5,6,*,4,4,4,5,6,6,2961386
0,0,0.2,0,5,4,4,5,5,6,*,6,6,7,7,7,27,2984277
0.5,0.5,0.75,0.5,21,21,21,4,18,3,*,21,21,21,3,4,4,2985791
0.5,0.5,0.6,0.5,4,5,5,6,24,24,*,4,5,6,6,6,7,3006903
0.333333,0.333333,0.75,0.333333,5,5,6,24,24,24,*,5,24,6,6,6,7,3022008
0.666667,0.666667,1,0.666667,5,5,6,24,24,24,*,5,6,24,24,24,24,3027880
1,1,1,1,4,5,6,6,6,7,*,4,5,6,6,6,7,3076883
0,0,0.6,0,3,3,14,4,4,3,*,4,4,3,18,20,14,3097714
0.166667,0.166667,0.6,0.166667,3,5,6,24,24,24,*,4,4,5,5,6,24,3100699
0.166667,0.166667,0.166667,0.166667,5,20,20,20,21,21,*,5,24,6,6,6,7,3119614
0.166667,0.166667,0.571429,0.166667,3,4,18,20,14,6,*,18,20,4,5,5,6,3142055
1,1,1,1,4,4,5,6,6,6,*,4,4,5,6,6,6,3148308
0,0.166667,1,0,20,18,3,4,4,4,*,4,4,4,3,18,20,3151204
0.666667,0.666667,0.75,0.5,4,5,6,6,6,7,*,4,4,5,6,6,6,3153211
1,1,1,1,4,4,5,6,6,6,*,4,4,5,6,6,6,3169326
0,0,0,0,3,4,20,20,20,21,*,24,6,6,6,7,7,3174008
0.166667,0.166667,0.6,0.166667,21,21,3,4,4,4,*,21,4,4,14,18,3,3179947
0.666667,0.666667,1,0.666667,4,4,4,5,6,6,*,4,4,5,6,6,6,3188265
0.166667,0.166667,0.666667,0.166667,18,3,4,4,4,5,*,4,3,18,20,5,6,3197502
0.666667,0.666667,0.6,0.666667,4,4,3,18,4,5,*,4,4,3,18,20,4,3225456
0.166667,0.166667,0.4,0,5,8,6,6,6,7,*,6,6,7,7,7,27,3257848
0.166667,0.166667,0.5,0.166667,4,4,3,18,20,5,*,3,4,5,6,6,6,3286102
0.166667,0.166667,0.285714,0.166667,4,17,18,5,4,4,*,4,4,3,18,20,14,3327777
1,1,1,1,4,4,5,6,6,6,*,4,4,5,6,6,6,3330161
0,0,0.25,0,20,18,4,3,5,6,*,5,6,24,24,19,19,3371671
0.666667,0.666667,1,0.666667,4,4,4,5,6,6,*,4,4,5,6,6,6,3372409
0.666667,0.666667,0.75,0.666667,4,4,5,6,6,6,*,4,4,5,6,24,24,3458528
0.666667,0.666667,1,0.666667,4,4,4,5,6,6,*,4,4,5,6,6,6,3469330
0.5,0.5,0.333333,0.5,5,4,4,3,5,24,*,4,4,4,3,18,20,3499242
0.5,0.5,0.333333,0.5,5,6,6,7,37,36,*,28,6,6,7,7,7,3566460
0,0.166667,0.4,0,3,3,4,4,4,4,*,4,4,3,18,20,14,3594775
0.666667,0.666667,0.6,0.666667,4,4,3,5,5,6,*,20,4,4,5,5,6,3628077
0,0,0.333333,0,4,5,5,6,6,7,*,22,20,4,4,5,5,3637906
0.666667,0.666667,0.75,0.5,5,5,6,6,7,7,*,4,5,5,6,6,7,3683339
0.666667,0.666667,1,0.666667,20,20,21,22,21,4,*,20,20,21,4,22,4,3693886
0.166667,0.166667,0.5,0,4,3,6,2,7,7,*,3,4,5,6,6,6,3718043
0,0,0,0,24,24,4,24,24,27,*,6,6,6,7,7,7,3747637
1,1,1,1,20,4,4,5,5,6,*,20,4,4,5,5,6,3748812
0.666667,0.666667,1,0.666667,4,4,5,5,6,6,*,4,4,4,5,5,6,3754056
0.666667,0.666667,0.6,0.5,20,22,4,4,5,5,*,20,4,4,5,5,6,3852444
0,0,0.4,0,4,5,5,24,24,24,*,5,24,6,6,6,7,3877877
0,0,0.142857,0,28,28,22,20,4,4,*,4,5,5,6,6,7,3888328
0.333333,0.333333,0.25,0.333333,21,22,4,4,5,28,*,21,4,4,14,18,3,3983056
1,1,1,1,20,4,4,5,5,6,*,20,4,4,5,5,6,4022302
0.666667,0.666667,0.5,0.666667,5,6,6,7,7,7,*,24,6,6,6,7,7,4023204
0.666667,0.666667,0.75,0.5,4,4,5,5,6,6,*,20,4,4,5,5,6,4053702
0.333333,0.333333,0.2,0.333333,6,6,36,17,3,3,*,6,6,6,7,7,7,4062624
1,1,1,1,6,6,7,7,7,27,*,6,6,7,7,7,27,4088369
0,0,0,0,21,22,21,36,17,3,*,6,6,7,7,7,27,4182708
0.5,0.5,0.5,0.333333,20,4,4,5,28,6,*,20,3,4,4,5,5,4195381
0.333333,0.333333,0.4,0.333333,28,6,6,7,7,7,*,5,24,6,6,6,7,4235729
0.666667,0.666667,0.6,0.666667,5,28,6,6,7,7,*,5,24,6,6,6,7,4239070
0.166667,0.166667,0.2,0.166667,28,24,24,24,24,24,*,5,24,6,6,6,7,4290084
0.166667,0.166667,0.333333,0.166667,5,28,24,24,24,26,*,5,24,6,6,6,7,4305354
0.666667,0.666667,0.6,0.666667,5,28,6,6,7,7,*,5,24,6,6,6,7,4320126
0.666667,0.666667,0.6,0.666667,5,28,6,6,7,7,*,5,24,6,6,6,7,4336913
0.666667,0.666667,0.6,0.666667,5,28,6,6,7,7,*,5,24,6,6,6,7,4393000
0.666667,0.666667,0.6,0.666667,5,28,6,6,7,7,*,5,24,6,6,6,7,4482675
0.166667,0.166667,0.4,0,6,6,7,7,7,27,*,5,24,6,6,6,7,4493747
0.666667,0.666667,0.6,0.666667,5,28,6,6,7,7,*,5,24,6,6,6,7,4495310
0.166667,0.166667,0.5,0.166667,24,24,24,24,24,5,*,5,24,6,6,6,7,4506906
0.333333,0.333333,0.4,0.333333,28,6,6,7,7,7,*,5,24,6,6,6,7,4518489
0.666667,0.666667,0.6,0.666667,5,28,6,6,7,7,*,5,24,6,6,6,7,4569458
0.333333,0.333333,0.4,0.333333,28,6,6,7,7,7,*,5,24,6,6,6,7,4571002
0.666667,0.666667,0.6,0.666667,5,28,6,6,7,7,*,5,24,6,6,6,7,4606518
1,1,1,1,5,28,6,6,7,7,*,5,28,6,6,7,7,4612442
0.666667,0.666667,0.6,0.666667,5,28,6,6,7,7,*,5,24,6,6,6,7,4641166
0.166667,0.166667,0.333333,0.166667,5,28,24,24,24,18,*,5,24,6,6,6,7,4653530
0.333333,0.333333,0.4,0.333333,28,6,6,7,7,7,*,5,24,6,6,6,7,4691712
0.333333,0.333333,0.4,0.333333,28,6,6,7,7,7,*,5,24,6,6,6,7,4695582
0.5,0.5,0.6,0.166667,3,3,4,4,5,28,*,4,4,4,5,28,24,4747525
0.666667,0.666667,0.5,0.666667,5,4,28,6,6,7,*,5,24,6,6,6,7,4775758
0.5,0.5,0.5,0.5,4,5,28,6,6,7,*,5,24,6,6,6,7,4785864
0.5,0.5,0.5,0.5,4,5,28,6,6,7,*,5,24,6,6,6,7,4811353
0.5,0.5,0.5,0.5,4,5,28,6,6,7,*,5,24,6,6,6,7,4833387
0.5,0.5,0.5,0.5,4,5,28,6,6,7,*,5,24,6,6,6,7,4884917
0.333333,0.333333,0.4,0.166667,4,3,3,4,4,5,*,4,4,4,5,28,24,4902429
0.666667,0.666667,0.8,0.5,4,5,24,6,6,7,*,5,24,6,6,6,7,4913143
0.833333,0.833333,0.6,0.833333,5,24,6,6,7,7,*,5,28,6,6,7,7,4945924
0.166667,0.166667,0.4,0,4,5,24,24,24,24,*,5,24,6,6,6,7,4971943
0,0,0.4,0,4,4,5,24,24,24,*,5,24,6,6,6,7,5016502
0,0,0.333333,0,18,3,3,3,4,4,*,3,4,4,5,24,6,5028918
0.666667,0.666667,0.6,0.333333,4,5,24,6,6,6,*,5,24,6,6,6,7,5086175
0.666667,0.666667,0.75,0.5,24,6,6,6,7,7,*,5,24,6,6,6,7,5096732
0.666667,0.666667,0.6,0.333333,4,5,24,6,6,6,*,5,24,6,6,6,7,5100952
0.666667,0.666667,0.8,0.333333,3,3,4,4,5,24,*,3,4,4,5,24,6,5133260
0.333333,0.333333,0.5,0.333333,5,24,24,24,24,24,*,5,24,6,6,6,7,5186287
0,0,0.142857,0,4,5,19,19,19,16,*,5,24,6,6,6,7,5246759
0.666667,0.666667,0.6,0.666667,5,24,6,6,6,7,*,5,28,6,6,7,7,5262289
0,0,0,0,19,20,16,16,16,19,*,5,24,6,6,6,7,5266341
1,1,1,1,5,24,6,6,6,7,*,5,24,6,6,6,7,5273430
0.666667,0.666667,0.666667,0.666667,20,21,21,21,21,22,*,20,20,21,21,21,21,5275397
0.666667,0.666667,0.6,0.666667,5,24,6,6,6,7,*,5,28,6,6,7,7,5295312
1,1,1,1,5,24,6,6,6,7,*,5,24,6,6,6,7,5318961
1,1,1,1,5,24,6,6,6,7,*,5,24,6,6,6,7,5320594
0.166667,0.166667,0.333333,0,4,5,24,24,20,20,*,5,24,6,6,6,7,5377651
1,1,1,1,5,24,6,6,6,7,*,5,24,6,6,6,7,5805909
1,1,1,1,5,24,6,6,6,7,*,5,24,6,6,6,7,5817005
0,0,0.428571,0,16,2,3,5,24,6,*,5,24,6,6,6,7,5875084
0,0,0.285714,0,6,6,7,27,8,9,*,5,24,6,6,6,7,5984121
0.666667,0.666667,0.75,0.5,24,6,6,6,7,7,*,5,24,6,6,6,7,6009005
0.333333,0.333333,0.5,0.333333,6,6,6,7,7,7,*,5,24,6,6,6,7,6168136
0,0,0,0,22,22,21,22,21,22,*,5,24,6,6,6,7,6196796
0.333333,0.333333,0.4,0.166667,6,6,7,7,7,27,*,5,28,6,6,7,7,6234315
0.333333,0.333333,0.5,0.333333,6,7,7,7,27,8,*,6,6,6,7,7,7,6241110
0,0,0,0,4,24,24,24,26,24,*,6,6,6,7,7,7,6250994
