0.285714,0.285714,0.166667,0.285714,22,4,4,3,20,20,20,*,4,4,4,5,5,6,6,2832460
0.857143,0.857143,0.75,0.857143,4,4,4,5,5,6,24,*,4,4,4,5,5,6,6,2854000
1,1,1,1,4,4,4,5,5,6,6,*,4,4,4,5,5,6,6,2857143
0.428571,0.428571,0.5,0.428571,3,4,4,24,4,4,24,*,3,14,4,4,4,3,4,2874224
0.142857,0.142857,0.428571,0.142857,4,5,11,4,4,3,18,*,14,20,18,3,4,4,4,2891719
0.285714,0.285714,0.285714,0.285714,24,4,4,3,4,5,5,*,14,20,18,3,4,4,4,2955625
0.428571,0.428571,0.8,0.428571,18,18,18,3,20,3,4,*,14,20,18,3,4,4,4,2959106
0.142857,0.142857,0.333333,0.142857,3,5,13,20,3,20,20,*,3,14,4,4,4,4,5,2959723
0.714286,0.714286,0.6,0.714286,3,14,4,4,4,5,6,*,3,14,4,4,4,4,3,3074788
0.142857,0.142857,0.6,0.142857,3,3,4,4,4,5,20,*,3,20,20,20,21,21,4,3119614
0.571429,0.571429,0.6,0.571429,3,20,20,20,21,21,4,*,20,21,20,20,21,22,4,3178568
0.142857,0.142857,0.142857,0.142857,19,18,19,19,19,16,20,*,17,18,4,4,4,5,5,3232189
1,1,1,1,18,3,3,3,4,4,4,*,18,3,3,3,4,4,4,3376725
0,0,0.125,0,4,4,4,5,6,24,24,*,14,19,19,19,4,3,18,3383684
0.285714,0.285714,0.5,0.285714,11,3,14,4,4,4,3,*,14,20,18,3,4,4,4,3438592
0.285714,0.285714,0.666667,0.285714,14,20,18,3,4,4,4,*,14,19,19,19,4,3,18,3443689
0.285714,0.285714,0.285714,0.285714,14,4,4,4,4,5,6,*,14,20,18,3,4,4,4,3452185
0,0.142857,0.571429,0,3,3,22,20,18,17,4,*,18,18,2,2,3,4,17,3488197
0.285714,0.285714,0.125,0.285714,24,4,4,3,4,4,5,*,22,4,4,4,17,18,20,3494154
0.571429,0.571429,0.4,0.428571,36,17,18,3,3,3,3,*,18,18,3,3,3,4,3,3594775
0,0,0.2,0,18,18,18,18,18,3,3,*,3,3,4,4,5,5,6,3597184
0.285714,0.285714,0.5,0.285714,4,17,3,4,5,5,6,*,17,18,4,4,4,5,5,3608589
0.142857,0.142857,0.111111,0.142857,4,17,18,3,22,20,4,*,4,4,4,5,28,6,6,3620200
0,0,0.4,0,18,18,18,18,3,3,4,*,3,3,4,4,5,5,6,3622039
0.285714,0.285714,0.428571,0.285714,17,18,3,22,20,4,4,*,17,18,4,4,4,5,5,3628077
0.285714,0.285714,0.333333,0.285714,3,3,4,4,3,4,5,*,2,3,4,3,22,20,3,3637906
0,0,0.111111,0,36,18,3,22,20,4,4,*,4,4,4,5,28,6,6,3644413
0.142857,0.142857,0.428571,0.142857,3,3,4,4,4,36,5,*,3,4,36,18,22,20,3,3648178
0.142857,0.142857,0.166667,0.142857,22,4,5,2,4,3,4,*,18,18,18,3,3,3,3,3833062
0.714286,0.714286,0.666667,0.714286,18,18,3,3,36,17,4,*,18,3,3,3,36,17,24,3854674
0.142857,0.142857,0.25,0,36,17,10,4,3,28,28,*,4,4,4,5,28,6,6,3888328
0.142857,0.142857,0.111111,0.142857,4,36,17,3,3,22,20,*,4,4,4,5,28,6,6,3930617
0.285714,0.285714,0.428571,0.285714,17,3,3,4,18,22,20,*,17,18,4,4,4,5,5,3936846
0,0,0.111111,0,36,17,3,22,20,4,3,*,4,4,4,5,28,6,6,3995764
0.142857,0.142857,0.111111,0.142857,4,36,17,3,22,20,4,*,4,4,4,5,28,6,6,4018622
0,0,0.285714,0,4,4,5,28,6,6,7,*,17,18,4,4,4,5,5,4059770
0.857143,0.857143,0.75,0.857143,4,4,4,5,5,6,6,*,4,4,4,5,28,6,6,4060600
0.285714,0.285714,0.5,0.285714,17,18,19,19,19,16,20,*,19,18,19,20,15,15,19,4089231
0,0,0.111111,0,36,17,3,3,22,20,4,*,4,4,4,5,28,6,6,4108657
1,1,1,1,4,4,4,5,28,6,6,*,4,4,4,5,28,6,6,4123895
0.142857,0.142857,0.125,0.142857,4,36,17,3,3,22,4,*,4,4,4,5,28,6,6,4179549
0.142857,0.142857,0.375,0.142857,3,4,36,17,18,22,4,*,14,20,18,3,4,4,4,4189633
0.571429,0.571429,0.6,0.571429,3,3,4,4,4,5,28,*,3,4,3,4,4,5,24,4239070
0.714286,0.714286,0.8,0.285714,4,3,4,4,5,28,24,*,3,4,3,4,4,5,24,4290084
0.571429,0.571429,0.5,0.142857,4,3,4,4,5,28,6,*,3,4,3,4,4,5,24,4308848
0.142857,0.142857,0.166667,0.142857,4,4,20,20,20,21,20,*,3,4,3,4,4,5,24,4314099
0.285714,0.285714,0.333333,0.142857,4,4,4,5,28,6,6,*,3,4,3,4,4,5,24,4493747
0.571429,0.571429,0.5,0.142857,4,3,4,4,5,28,6,*,3,4,3,4,4,5,24,4499247
0.428571,0.428571,0.6,0.285714,4,4,4,5,28,24,24,*,3,4,3,4,4,5,24,4506906
0.285714,0.285714,0.333333,0.142857,3,3,4,20,20,20,21,*,3,4,3,4,4,5,24,4557153
1,1,1,1,18,3,3,3,4,4,4,*,18,3,3,3,4,4,4,4565008
1,1,1,1,18,3,3,3,4,4,4,*,18,3,3,3,4,4,4,4567840
0.571429,0.571429,0.6,0.571429,4,3,3,4,4,5,28,*,3,4,3,4,4,5,24,4569458
0.571429,0.571429,0.5,0.142857,4,3,4,4,5,28,6,*,3,4,3,4,4,5,24,4571002
