1,1,1,1,5,6,6,7,7,*,5,6,6,7,7,2831567
0,0,0.4,0,3,3,14,4,4,*,4,4,3,18,20,3097714
0.6,0.6,1,0.6,4,4,4,5,6,*,4,4,5,6,6,3143683
0.6,0.6,1,0.6,4,4,5,6,6,*,4,4,4,5,6,3332479
1,1,1,1,5,6,6,6,7,*,5,6,6,6,7,3452185
0.6,0.6,1,0.6,4,4,5,6,6,*,4,4,4,5,6,3452584
0.6,0.6,0.2,0.6,22,4,4,4,17,*,21,4,4,4,3,3457575
0,0,0.25,0,28,24,24,24,24,*,24,6,6,6,7,3588647
0.2,0.2,0.5,0,4,5,5,6,6,*,20,4,4,5,5,3736131
0.6,0.6,0.5,0.4,18,3,3,3,4,*,3,3,3,4,22,3741124
0.4,0.4,0.333333,0.4,17,4,4,5,5,*,17,24,4,3,22,3854674
0.6,0.6,0.5,0.4,4,3,4,5,5,*,4,4,5,5,6,3995764
0.2,0.2,0.6,0,4,5,28,24,24,*,22,4,4,5,28,4106295
1,1,1,1,6,6,7,7,7,*,6,6,7,7,7,4121217
0,0,0,0,3,17,22,3,36,*,4,4,4,5,28,4184598
0.6,0.6,0.4,0.6,5,28,6,6,7,*,5,24,6,6,6,4242727
1,1,1,1,5,28,6,6,7,*,5,28,6,6,7,4295300
0.8,0.8,1,0.8,6,6,7,7,7,*,6,6,6,7,7,4312693
1,1,1,1,28,6,6,7,7,*,28,6,6,7,7,4375473
1,1,1,1,5,28,6,6,7,*,5,28,6,6,7,4482675
0.2,0.2,0.2,0.2,4,3,10,4,4,*,4,4,4,5,28,4546478
1,1,1,1,4,4,4,5,28,*,4,4,4,5,28,4567840
1,1,1,1,28,6,6,7,7,*,28,6,6,7,7,4571002
1,1,1,1,28,6,6,7,7,*,28,6,6,7,7,4583906
0.6,0.6,0.666667,0.6,4,4,5,5,4,*,4,4,4,5,28,4607510
0.2,0.2,0.5,0.2,5,28,24,24,24,*,5,24,6,6,6,4617358
1,1,1,1,5,28,6,6,7,*,5,28,6,6,7,4641166
1,1,1,1,5,28,6,6,7,*,5,28,6,6,7,4648847
1,1,1,1,28,6,6,7,7,*,28,6,6,7,7,4694875
1,1,1,1,28,6,6,7,7,*,28,6,6,7,7,4695582
0.8,0.8,0.75,0.8,4,4,28,6,6,*,4,5,28,6,6,4782403
1,1,1,1,4,5,28,6,6,*,4,5,28,6,6,4785864
1,1,1,1,4,5,28,6,6,*,4,5,28,6,6,4824215
0.8,0.8,0.5,0.8,28,6,6,7,7,*,24,6,6,7,7,4827106
0.6,0.6,0.6,0.2,5,28,6,6,7,*,4,5,28,6,6,4863262
1,1,1,1,4,5,28,6,6,*,4,5,28,6,6,4884917
0.8,0.8,0.6,0.8,4,5,24,6,6,*,4,5,28,6,6,4913143
0,0,0,0,20,20,20,20,21,*,24,6,6,7,7,4934754
0,0,0.2,0,3,3,4,4,5,*,5,24,6,6,6,5025543
0,0,0.4,0,3,4,4,5,24,*,5,24,6,6,6,5038333
0.6,0.6,0.75,0.4,4,5,24,6,6,*,5,24,6,6,6,5086175
0.6,0.6,1,0.6,4,4,5,24,24,*,4,5,24,24,24,5105222
1,1,1,1,5,24,6,6,6,*,5,24,6,6,6,5264858
1,1,1,1,24,6,6,6,7,*,24,6,6,6,7,5300846
1,1,1,1,5,24,6,6,6,*,5,24,6,6,6,5318961
