1,1,1,1,6,6,7,*,6,6,7,2830183
1,1,1,1,6,6,7,*,6,6,7,2857143
0.333333,0.333333,0.5,0,4,5,6,*,5,6,24,3132548
0,0,0.25,0,5,8,6,*,4,5,5,3257848
0.666667,0.666667,0.5,0.666667,4,4,4,*,4,4,5,3387527
0.666667,0.666667,0.5,0.666667,4,4,4,*,4,4,5,3423564
1,1,1,1,5,6,6,*,5,6,6,3452185
0.666667,0.666667,0.5,0.666667,4,4,5,*,4,4,4,3456494
0.666667,0.666667,0.5,0.666667,4,4,3,*,4,4,4,3479896
0.666667,0.666667,0.666667,0.666667,17,4,4,*,17,24,4,3854674
0.666667,0.666667,0.333333,0.666667,4,4,5,*,4,4,3,3905172
0.333333,0.333333,0.333333,0.333333,5,24,24,*,5,6,6,3906593
0,0,0,0,22,20,4,*,5,5,6,3989495
1,1,1,1,5,28,6,*,5,28,6,4273727
1,1,1,1,5,28,6,*,5,28,6,4320126
1,1,1,1,28,6,6,*,28,6,6,4320987
1,1,1,1,5,28,6,*,5,28,6,4321601
0.666667,0.666667,0.5,0.666667,5,28,6,*,5,24,6,4336913
0,0,0,0,24,24,24,*,6,6,6,4506906
1,1,1,1,28,6,6,*,28,6,6,4571002
1,1,1,1,4,4,4,*,4,4,4,4599434
1,1,1,1,5,28,6,*,5,28,6,4606518
0.666667,0.666667,0.5,0.666667,4,4,5,*,4,4,4,4607510
1,1,1,1,5,28,6,*,5,28,6,4621666
1,1,1,1,5,28,6,*,5,28,6,4648847
1,1,1,1,28,6,6,*,28,6,6,4651550
1,1,1,1,28,6,6,*,28,6,6,4692256
1,1,1,1,4,5,28,*,4,5,28,4769679
1,1,1,1,4,5,28,*,4,5,28,4785864
1,1,1,1,4,3,3,*,4,3,3,4873044
0.666667,0.666667,0.5,0.666667,4,5,24,*,4,5,28,4913143
0.333333,0.333333,0.5,0,4,5,24,*,5,24,6,4927964
0.333333,0.333333,0.5,0.333333,24,24,24,*,24,6,6,4959649
0.666667,0.666667,0.5,0.666667,4,5,24,*,4,5,28,4971943
0,0,0.25,0,4,4,5,*,5,24,6,5016502
0.333333,0.333333,0.5,0,4,5,24,*,5,24,6,5063668
0.333333,0.333333,0.666667,0.333333,24,6,6,*,5,24,6,5096732
0.333333,0.333333,0.5,0,5,24,6,*,4,5,24,5146211
1,1,1,1,5,24,6,*,5,24,6,5273430
0.666667,0.666667,0.666667,0.666667,5,24,24,*,5,24,6,5290260
0.333333,0.333333,0.666667,0.333333,5,24,6,*,24,6,6,5301739
1,1,1,1,5,24,6,*,5,24,6,5313975
0,0,0,0,18,19,19,*,5,28,6,5376987
0.666667,0.666667,0.333333,0.666667,24,6,6,*,28,6,6,5768313
0,0,0.25,0,20,20,21,*,21,3,4,5772892
1,1,1,1,5,24,6,*,5,24,6,5805909
1,1,1,1,5,24,6,*,5,24,6,5818846
1,1,1,1,5,24,6,*,5,24,6,5912784
1,1,1,1,24,6,6,*,24,6,6,5978097
1,1,1,1,24,6,6,*,24,6,6,6009005
0,0,0,0,24,24,24,*,28,6,6,6038724
1,1,1,1,6,6,6,*,6,6,6,6196539
0,0,0,0,24,24,24,*,6,6,6,6224787
1,1,1,1,6,7,7,*,6,7,7,6241110
0,0,0,0,4,4,5,*,28,6,6,6277419
1,1,1,1,24,6,6,*,24,6,6,6434620
1,1,1,1,19,19,19,*,19,19,19,6444905
1,1,1,1,6,7,7,*,6,7,7,6501345
1,1,1,1,6,6,6,*,6,6,6,6526551
0.333333,0.333333,0.2,0.333333,5,3,4,*,5,28,6,6705233
1,1,1,1,6,6,6,*,6,6,6,6743180
1,1,1,1,6,6,7,*,6,6,7,6757275
1,1,1,1,5,24,6,*,5,24,6,6888280
1,1,1,1,24,24,24,*,24,24,24,6969255
1,1,1,1,24,24,24,*,24,24,24,6988222
1,1,1,1,5,24,24,*,5,24,24,7024496
1,1,1,1,24,24,24,*,24,24,24,7076150
0.666667,0.666667,0.5,0.666667,6,6,7,*,6,6,6,7119352
0,0,0,0,20,20,17,*,6,7,27,7165130
1,1,1,1,6,7,27,*,6,7,27,7395275
1,1,1,1,27,8,9,*,27,8,9,7403595
0,0,0,0,6,7,27,*,24,24,24,7519487
0,0,0,0,24,24,24,*,6,7,27,7835964
0,0,0,0,24,24,24,*,6,7,27,7865622
0.333333,0.333333,0.333333,0.333333,24,6,7,*,24,24,24,7945125
0,0,0,0,24,24,24,*,6,7,27,8336219
1,1,1,1,7,27,8,*,7,27,8,8488127
1,1,1,1,24,24,24,*,24,24,24,8520738
0,0,0,0,24,24,24,*,6,7,27,8577876
