0,0,0.2,0,3,3,3,18,*,2,16,17,3,2839858
0,0,0.166667,0,3,3,4,5,*,2,16,17,3,2848063
0,0,0.2,0,3,3,4,4,*,2,16,17,3,2857143
0.5,0.5,0.25,0.5,2,2,2,16,*,2,2,17,18,2873491
0,0,0.4,0,5,3,2,2,*,2,16,17,3,2874224
0.25,0.25,0.5,0.25,3,2,2,3,*,2,16,17,3,2875758
0.25,0.25,0.166667,0.25,2,5,5,4,*,2,16,17,3,2887943
0,0,0.333333,0,4,6,3,2,*,2,16,17,3,2890437
0.5,0.5,0.4,0.5,2,3,6,3,*,2,16,17,3,2917783
0.25,0.25,0.4,0.25,2,3,18,18,*,2,16,17,3,2929114
0.5,0.5,0.5,0.5,2,3,3,3,*,2,16,17,3,2984277
0.25,0.25,0.4,0.25,2,3,19,19,*,2,16,17,3,3006624
0.5,0.5,0.333333,0.5,24,2,2,2,*,2,2,8,2,3100699
0,0,0.4,0,4,3,2,2,*,2,16,17,3,3124011
0,0,0.166667,0,3,24,24,4,*,2,16,17,3,3130787
0.25,0.25,0.4,0.25,3,4,2,3,*,2,16,17,3,3143683
0.25,0.25,0.4,0.25,2,3,3,4,*,2,16,17,3,3148308
0,0,0,0,20,24,15,24,*,10,2,2,3,3184036
0.25,0.25,0.166667,0.25,2,24,24,4,*,2,16,17,3,3218827
0.25,0.25,0.4,0.25,3,4,2,3,*,2,16,17,3,3265011
0.75,0.75,1,0.75,2,2,2,3,*,2,2,3,3,3282104
0.5,0.5,0.4,0.5,2,4,2,3,*,2,16,17,3,3292122
0,0,0.166667,0,19,3,19,15,*,2,16,17,3,3292457
0.5,0.5,0.4,0.5,2,4,3,3,*,2,16,17,3,3306586
0.25,0.25,0.4,0.25,24,3,2,3,*,2,16,17,3,3307452
0.25,0.25,0.4,0.25,2,3,3,4,*,2,16,17,3,3334456
0.25,0.25,0.4,0.25,2,3,3,4,*,2,16,17,3,3334996
0.5,0.5,0.333333,0.5,2,4,24,3,*,2,16,17,3,3359665
0.25,0.25,0.5,0.25,3,2,2,3,*,2,16,17,3,3372409
0.5,0.5,0.4,0.5,2,3,24,3,*,2,16,17,3,3383684
0.25,0.25,0.4,0.25,2,3,3,4,*,2,16,17,3,3387527
0.5,0.5,0.6,0.5,2,3,17,18,*,2,16,17,3,3388781
0.25,0.25,0.4,0.25,2,3,3,4,*,2,16,17,3,3423564
0.5,0.5,0.25,0.5,2,2,2,16,*,2,2,17,18,3429163
0.25,0.25,0.4,0.25,2,3,3,4,*,2,16,17,3,3452584
0.75,0.75,0.666667,0.75,2,2,2,3,*,10,2,2,3,3465207
0.5,0.5,0.5,0.5,2,3,3,3,*,2,16,17,3,3467305
0.5,0.5,0.5,0.5,2,2,3,3,*,2,16,17,3,3487733
0.5,0.5,0.5,0.5,2,3,3,3,*,2,16,17,3,3493361
0.25,0.5,0.75,0.25,2,2,3,17,*,2,16,17,3,3499242
0.5,0.5,0.5,0.5,2,2,3,3,*,2,16,17,3,3529170
0.5,0.5,0.5,0.5,2,3,3,3,*,2,16,17,3,3542272
