0.666667,0.666667,0.5,0.666667,3,3,3,*,3,3,4,2839858
1,1,1,1,3,3,4,*,3,3,4,2848063
1,1,1,1,3,3,4,*,3,3,4,2857143
0.333333,0.333333,0.25,0.333333,2,5,5,*,2,16,17,2887943
0,0,0,0,4,6,3,*,2,16,17,2890437
0.333333,0.333333,0.2,0.333333,2,3,6,*,2,16,17,2917783
0.333333,0.333333,0.2,0.333333,2,3,18,*,2,16,17,2929114
0.333333,0.333333,0.25,0.333333,2,3,3,*,2,16,17,2984277
0.333333,0.333333,0.2,0.333333,2,3,19,*,2,16,17,3006624
0,0,0,0,3,24,24,*,2,16,17,3130787
0,0,0.2,0,3,4,2,*,2,16,17,3143683
0.333333,0.333333,0.25,0.333333,2,3,3,*,2,16,17,3148308
0.333333,0.333333,0.25,0.333333,2,24,24,*,2,16,17,3218827
0,0,0.2,0,3,4,2,*,2,16,17,3265011
0.333333,0.333333,0.333333,0.333333,2,4,2,*,2,2,3,3292122
0,0,0,0,19,3,19,*,2,16,17,3292457
0.333333,0.333333,0.2,0.333333,2,4,3,*,2,16,17,3306586
0,0,0.2,0,24,3,2,*,2,16,17,3307452
0.333333,0.333333,0.25,0.333333,2,3,3,*,2,16,17,3334456
0.333333,0.333333,0.25,0.333333,2,3,3,*,2,16,17,3334996
0.333333,0.333333,0.2,0.333333,2,4,24,*,2,16,17,3359665
0.333333,0.333333,0.666667,0.333333,3,2,2,*,20,3,2,3372409
0.333333,0.333333,0.2,0.333333,2,3,24,*,2,16,17,3383684
0.333333,0.333333,0.25,0.333333,2,3,3,*,2,16,17,3387527
0.666667,0.666667,0.5,0.666667,2,3,17,*,2,16,17,3388781
0.333333,0.333333,0.25,0.333333,2,3,3,*,2,16,17,3423564
0.333333,0.333333,0.25,0.333333,2,3,3,*,2,16,17,3452584
0.333333,0.333333,0.25,0.333333,2,3,3,*,2,16,17,3467305
1,1,1,1,2,2,3,*,2,2,3,3487733
0.333333,0.333333,0.25,0.333333,2,3,3,*,2,16,17,3493361
1,1,1,1,2,2,3,*,2,2,3,3499242
0,0,0.333333,0,2,2,3,*,3,3,4,3529170
0.333333,0.333333,0.25,0.333333,2,3,3,*,2,16,17,3542272
1,1,1,1,17,2,2,*,17,2,2,3606917
0.333333,0.333333,1,0.333333,2,2,36,*,36,2,2,3619782
1,1,1,1,2,2,2,*,2,2,2,3626809
0.333333,0.333333,0.25,0.333333,2,3,3,*,2,16,17,3628077
1,1,1,1,2,2,3,*,2,2,3,3642802
0,0,0.5,0,17,2,3,*,2,16,17,3648178
0.666667,0.666667,0.333333,0.666667,2,2,3,*,2,2,16,3649878
0.333333,0.333333,0.25,0.333333,2,3,3,*,2,16,17,3651397
0,0,0,0,36,17,18,*,3,3,4,3686476
0.666667,0.666667,0.5,0.666667,18,2,2,*,2,2,2,3723337
0,0,0,0,36,17,18,*,4,8,2,3753442
0.333333,0.333333,0.25,0.333333,2,3,3,*,2,16,17,3820370
0,0,0.2,0,36,17,18,*,2,16,17,3833827
0.666667,0.666667,0.333333,0.666667,2,2,3,*,2,2,16,3837737
0,0,0.2,0,3,2,36,*,4,8,2,3838356
0,0,0,0,3,3,3,*,2,16,17,3851157
0.333333,0.333333,0.333333,0.333333,2,3,3,*,2,2,16,3859670
0,0,0.333333,0,2,2,3,*,3,3,4,3865040
0.333333,0.333333,0.25,0.333333,2,3,3,*,2,16,17,3866152
0.666667,0.666667,0.5,0.666667,2,2,2,*,18,2,2,3886793
0.333333,0.333333,0.25,0.333333,2,3,3,*,2,16,17,3936846
0.333333,0.333333,0.2,0.333333,2,3,18,*,2,16,17,3985429
0.666667,0.666667,0.333333,0.666667,2,2,3,*,2,2,16,3995764
0.333333,0.333333,0.333333,0.333333,2,3,3,*,2,2,16,4002474
0.666667,0.666667,0.666667,0.666667,18,2,3,*,18,2,2,4024862
0.333333,0.333333,0.333333,0.333333,2,3,3,*,2,2,16,4064822
0.333333,0.333333,0.333333,0.333333,2,3,3,*,2,2,16,4082292
0.666667,0.666667,0.333333,0.666667,2,2,3,*,2,2,16,4108657
0.666667,0.666667,0.333333,0.666667,2,2,3,*,2,2,16,4119215
1,1,1,1,2,2,3,*,2,2,3,4126409
0.333333,0.333333,0.333333,0.333333,2,3,3,*,2,2,16,4154353
0.333333,0.333333,0.333333,0.333333,2,3,3,*,2,2,16,4185583
0.666667,0.666667,0.333333,0.666667,2,2,3,*,2,2,16,4195381
1,1,1,1,2,16,17,*,2,16,17,4300694
1,1,1,1,2,16,17,*,2,16,17,4312693
1,1,1,1,2,16,17,*,2,16,17,4322716
