0.4,0.4,0.6,0.2,4,24,4,4,4,5,5,6,24,24,*,4,4,4,5,5,6,6,7,7,7,2802160
0.8,0.8,1,0.6,5,4,4,4,5,5,6,6,7,7,*,4,4,4,5,5,6,6,7,7,7,2831567
0.2,0.2,0.125,0.2,22,4,4,3,20,20,20,21,21,21,*,4,4,4,5,5,6,6,7,7,7,2832460
0.3,0.3,0.428571,0.2,4,4,4,5,5,6,24,24,24,24,*,4,4,3,4,18,5,5,4,11,6,2854000
0.3,0.3,0.571429,0.2,4,4,4,5,5,6,6,19,19,18,*,4,4,3,4,18,5,5,4,11,6,2866083
0.3,0.3,0.5,0.2,24,4,4,3,4,5,5,6,24,24,*,14,20,18,3,4,4,4,5,6,6,2955625
0.6,0.6,0.714286,0.6,3,20,3,4,4,4,4,5,5,6,*,14,20,18,3,4,4,4,5,6,6,2958289
0.4,0.4,0.5,0.4,24,3,4,4,4,4,5,5,6,24,*,14,20,18,3,4,4,4,5,6,6,3006903
0.4,0.4,0.5,0,3,4,4,4,5,5,6,6,4,7,*,14,20,18,3,4,4,4,5,6,6,3030743
0.5,0.5,0.428571,0.4,18,3,3,14,3,18,20,4,4,4,*,18,3,3,3,4,4,4,4,5,28,3087612
0.3,0.3,0.428571,0.1,18,18,18,24,3,3,3,14,4,4,*,18,3,3,3,4,4,4,4,5,28,3097714
0.1,0.1,0.571429,0.1,3,3,4,4,4,5,20,20,20,21,*,3,20,20,20,21,21,4,4,14,18,3119614
0.8,0.8,1,0.8,14,20,18,3,4,4,4,4,5,6,*,14,20,18,3,4,4,4,5,6,6,3143683
0.6,0.6,0.6,0.4,3,3,20,20,20,21,21,3,4,4,*,5,3,3,20,20,20,21,21,21,3,3179947
0.5,0.5,0.625,0.5,24,4,4,3,20,4,4,5,6,24,*,14,20,18,3,4,4,4,5,6,6,3306586
0.1,0.2,0.625,0,18,18,2,2,3,4,17,18,5,4,*,3,3,22,20,18,17,4,4,4,5,3327777
0.8,0.8,0.857143,0.7,14,20,18,4,4,4,4,5,6,6,*,14,20,18,3,4,4,4,4,5,6,3332479
0.2,0.2,0.625,0.2,14,20,18,3,4,4,4,5,6,6,*,14,19,19,19,4,3,18,19,19,20,3443689
0.4,0.4,0.5,0.2,14,4,4,4,4,5,6,6,6,7,*,14,20,18,3,4,4,4,4,5,6,3452185
0.8,0.8,1,0.8,14,20,18,3,4,4,4,5,6,6,*,14,20,18,3,4,4,4,4,5,6,3452584
0,0,0.222222,0,20,21,20,20,21,22,4,4,4,17,*,17,18,4,4,4,5,5,6,6,7,3457575
0.2,0.2,0.285714,0.1,4,17,4,4,4,5,5,6,6,6,*,5,4,22,20,4,4,3,20,20,20,3538577
0.3,0.3,0.333333,0,4,14,20,18,3,4,4,4,5,5,*,17,18,4,4,4,5,5,6,6,7,3542272
0,0,0.375,0,3,4,4,4,5,28,24,24,24,24,*,4,5,24,6,6,6,7,7,7,27,3588647
0.1,0.1,0.285714,0,18,18,18,18,3,3,3,4,4,4,*,3,3,3,22,20,4,4,5,5,6,3596349
0.5,0.5,0.714286,0.4,4,17,3,4,5,5,6,6,7,7,*,17,18,4,4,4,5,5,6,6,7,3608589
0.2,0.2,0.375,0,4,4,4,5,5,6,6,7,7,7,*,14,20,18,3,4,4,4,5,6,6,3611865
0.3,0.3,0.4,0,36,17,18,3,22,20,4,4,5,5,*,17,18,4,4,4,5,5,6,6,7,3613048
0.7,0.7,0.666667,0.3,4,17,18,3,22,20,4,4,5,5,*,36,17,3,22,20,4,4,5,5,6,3620200
0.2,0.2,0.571429,0,18,18,18,18,3,3,22,20,3,2,*,2,3,4,3,22,20,3,4,4,5,3719678
