0.4,0.4,0.333333,0.4,4,24,4,4,4,*,4,4,4,5,5,2802160
0.4,0.4,0.2,0.4,22,4,4,3,20,*,4,4,4,5,5,2832460
0.4,0.4,0.5,0.4,4,4,5,18,20,*,4,4,4,5,5,2838476
1,1,1,1,4,4,4,5,5,*,4,4,4,5,5,2857143
0.6,0.6,1,0.6,5,4,4,4,5,*,4,4,4,5,5,2868276
0.4,0.4,0.5,0.4,3,3,20,4,4,*,18,3,3,3,4,2929114
0.2,0.2,0.333333,0.2,24,3,4,4,4,*,14,20,18,3,4,3006903
0.6,0.6,0.8,0.2,20,18,3,4,4,*,14,20,18,3,4,3086223
0.8,0.8,1,0.8,3,3,4,4,4,*,3,4,4,4,4,3123689
1,1,1,1,14,20,18,3,4,*,14,20,18,3,4,3148308
0,0,0.2,0,3,4,4,4,5,*,14,19,19,19,4,3174008
0.6,0.6,1,0,4,14,20,18,3,*,14,20,18,3,4,3188265
1,1,1,1,14,20,18,3,4,*,14,20,18,3,4,3265011
0,0,0,0,18,18,18,3,14,*,22,4,4,4,17,3292122
0.4,0.4,0.75,0.4,18,4,3,24,3,*,18,3,3,3,4,3320493
0,0,0.166667,0,4,4,4,4,5,*,14,20,18,3,4,3322058
0.8,0.8,0.8,0.8,14,20,18,3,4,*,4,20,18,3,4,3372409
0.6,0.6,1,0.6,14,20,4,3,18,*,14,20,18,3,4,3388444
0.2,0.2,0.5,0.2,11,3,14,4,4,*,14,20,18,3,4,3438592
0.4,0.4,0.333333,0.4,14,20,18,3,4,*,14,19,19,19,4,3443689
1,1,1,1,14,20,18,3,4,*,14,20,18,3,4,3452584
0,0,0.166667,0,4,4,4,4,5,*,14,20,18,3,4,3453014
0,0,0.4,0,3,3,22,20,18,*,18,18,2,2,3,3488197
0.2,0.2,0.25,0.2,4,4,4,4,3,*,19,19,19,4,18,3533366
0.2,0.2,0.2,0.2,4,17,4,4,4,*,5,4,22,20,4,3538577
0.2,0.2,0.285714,0.2,4,17,3,4,5,*,17,18,3,22,20,3608589
0.4,0.4,0.428571,0.2,4,17,18,3,22,*,36,17,3,22,20,3620200
0.6,0.6,0.666667,0.6,3,3,4,3,3,*,3,3,4,4,5,3626809
0.6,0.6,0.4,0.6,3,3,4,20,20,*,3,3,4,36,18,3649878
0,0,0.142857,0,3,4,36,4,4,*,17,18,3,22,20,3651397
0,0,0.25,0,3,3,3,22,20,*,18,18,18,18,3,3754714
0.2,0.4,0.666667,0.2,18,3,3,18,19,*,18,18,18,3,3,3865040
0.4,0.4,0.285714,0.4,17,18,7,10,10,*,17,18,3,22,20,3886319
0.4,0.4,0.428571,0.4,36,17,10,4,3,*,36,17,3,22,20,3888328
0,0,0,0,4,4,11,13,36,*,17,18,3,22,20,3917650
0.4,0.4,0.5,0.4,17,3,3,4,18,*,17,18,3,22,20,3936846
0.8,0.8,0.666667,0.8,18,18,3,3,2,*,18,18,3,3,3,3987090
0,0,0,0,4,4,4,5,28,*,36,17,3,22,20,4029139
0,0,0.166667,0,4,4,5,4,36,*,36,17,3,3,22,4054927
0,0,0,0,4,4,4,5,28,*,36,17,3,22,20,4123895
0,0,0,0,4,4,4,5,28,*,36,17,3,3,22,4154353
0,0,0.166667,0,3,3,4,4,4,*,17,18,3,22,20,4190319
1,1,1,1,3,4,3,4,4,*,3,4,3,4,4,4242727
1,1,1,1,3,4,3,4,4,*,3,4,3,4,4,4257337
0.6,0.6,0.666667,0.2,4,3,4,4,5,*,3,4,3,4,4,4290084
0.6,0.6,1,0.6,4,3,3,4,4,*,3,4,3,4,4,4295300
0.6,0.6,0.666667,0.2,4,3,4,4,5,*,3,4,3,4,4,4320987
0.6,0.6,1,0.6,3,3,4,4,4,*,3,4,3,4,4,4343199
0.6,0.6,1,0.6,3,3,4,4,4,*,3,4,3,4,4,4482675
0.6,0.6,1,0.6,4,3,3,4,4,*,3,4,3,4,4,4557918
0.2,0.2,0.25,0.2,4,4,4,5,28,*,3,4,3,4,4,4566243
0.8,0.8,0.666667,0.8,2,3,3,4,4,*,3,3,3,4,4,4612442
0,0,0.166667,0,3,3,2,4,4,*,4,5,24,6,6,4619896
0.6,0.6,0.666667,0.2,4,3,4,4,5,*,3,4,3,4,4,4639383
0.6,0.6,1,0.6,4,3,3,4,4,*,3,4,3,4,4,4640117
0.6,0.6,0.666667,0.6,3,4,4,4,5,*,3,4,3,4,4,4681467
0.2,0.2,0.333333,0.2,3,4,18,19,19,*,3,2,4,4,5,4697157
0.6,0.6,1,0.6,4,3,3,4,4,*,3,4,3,4,4,4722030
1,1,1,1,18,3,3,3,4,*,18,3,3,3,4,4734496
1,1,1,1,3,4,3,3,4,*,3,4,3,3,4,4774824
1,1,1,1,3,4,3,3,4,*,3,4,3,3,4,4775758
0.6,0.6,0.666667,0.6,3,4,2,3,4,*,3,4,3,4,4,4811353
0.4,0.4,0.666667,0.4,3,4,4,4,5,*,3,4,3,3,4,4827106
0.4,0.4,0.666667,0.4,3,4,4,4,5,*,3,4,3,3,4,4828477
1,1,1,1,3,4,3,3,4,*,3,4,3,3,4,4833387
0.6,0.6,1,0.6,3,3,4,3,4,*,3,4,3,3,4,4834967
1,1,1,1,3,4,3,3,4,*,3,4,3,3,4,4864598
0.2,0.2,0.333333,0.2,18,18,18,3,3,*,3,4,3,3,4,4873044
1,1,1,1,3,4,3,3,4,*,3,4,3,3,4,4913143
0.6,0.6,1,0.6,3,3,3,4,4,*,3,4,3,3,4,5016502
0.4,0.4,1,0.2,3,3,4,4,3,*,3,4,3,3,4,5063668
0.6,0.6,1,0.6,3,3,4,3,4,*,3,4,3,3,4,5069099
0.4,0.4,1,0.4,3,3,4,4,4,*,3,4,3,3,4,5084537
0.4,0.4,0.666667,0.2,3,3,4,4,5,*,3,4,3,3,4,5096732
